person_id,age,gender,region,annual_income,credit_score,loan_amount,monthly_expense,savings_balance,investment_amount,employment_status,marital_status,home_ownership,credit_card_usage,num_credit_cards,loan_purpose,employment_years,debt_to_income_ratio,late_payment_history,savings_rate,housing_market_exposure,stock_market_exposure,bankruptcy_history,monthly_loan_installment,loan_default
FIN_fcc712606b,73,Female,South,68730,296,27537,3659,41725,75150,Self-Employed,Widowed,Mortgage,67,5,Education,26,0.29,6,0.08,145263,141776,No,731,0
FIN_819ad3fec8,80,Female,North,47848,606,25741,3975,36296,43219,Retired,Single,Mortgage,42,5,Car,28,0.14,6,0.29,103574,-4222,No,868,1
FIN_2ac411e278,85,Male,East,39510,649,26084,2690,31632,58299,Retired,Single,Mortgage,78,2,Car,26,0.64,4,0.09,236373,232744,No,1019,0
FIN_8d2c8d1e3a,37,Male,North,66796,535,42349,2621,17965,58176,Employed,Widowed,Own,0,3,Personal,36,0.77,2,0.15,12374,232632,Yes,1153,0
FIN_612b5b46e7,71,Female,East,105456,722,35481,4032,15255,45065,Unemployed,Single,Rent,13,1,Education,1,0.78,6,0.03,91584,190912,No,390,1
FIN_6a389fbdc6,18,Male,West,82197,512,4652,4299,25349,54067,Self-Employed,Married,Mortgage,20,4,Car,15,0.48,8,0.07,107899,-7453,No,771,0
FIN_1ae1af43db,27,Male,North,73180,624,17805,1026,19493,65011,Unemployed,Divorced,Own,54,5,Personal,24,0.32,7,0.24,67153,208267,No,756,0
FIN_350565fdd5,40,Female,East,100412,797,20922,3504,20569,41596,Self-Employed,Single,Own,77,2,Business,2,0.14,0,0.29,60601,190363,No,2214,1
FIN_833c39623d,68,Other,South,101005,579,20300,2565,30009,26258,Retired,Single,Rent,37,4,Business,26,0.22,9,0.11,164347,155145,Yes,808,0
FIN_ee944b8850,41,Female,West,14982,645,16266,5223,10080,61822,Employed,Single,Mortgage,49,1,Business,37,0.78,8,0.26,146943,13221,No,679,0
FIN_430417ef40,30,Male,South,83544,675,25231,4379,-14603,87614,Unemployed,Widowed,Mortgage,55,3,Personal,24,0.44,1,0.07,96110,186523,No,415,1
FIN_e4706fb74c,46,Male,South,51717,583,22464,4747,19892,9776,Employed,Divorced,Mortgage,27,1,Business,25,0.26,9,0.15,195739,291100,No,765,0
FIN_d133499402,75,Male,West,80460,717,6117,2202,26223,42737,Self-Employed,Divorced,Own,19,5,Education,31,0.77,6,0.29,63365,91564,No,609,0
FIN_4ffa2c325e,60,Female,East,75280,537,42589,6386,-2200,54217,Self-Employed,Widowed,Mortgage,70,5,Home,34,0.31,2,0.25,92473,131853,No,1431,0
FIN_ac8733a83d,27,Female,West,33556,650,57391,3484,40363,73883,Employed,Married,Rent,33,5,Personal,33,0.13,3,0.21,20931,216395,No,1639,0
FIN_de531456cf,48,Female,West,49965,656,19305,2994,27470,47995,Retired,Divorced,Rent,59,3,Home,10,0.45,2,0.05,156541,189145,No,1335,0
FIN_69465023cb,31,Male,West,80764,619,-1761,5068,-10696,34709,Self-Employed,Married,Own,96,3,Home,21,0.65,1,0.05,36943,216408,No,909,0
FIN_daa669104e,51,Male,South,104628,614,19507,2522,32178,54773,Unemployed,Divorced,Rent,5,3,Business,19,0.76,3,0.25,75511,152788,No,998,0
FIN_3e19acf02e,34,Female,East,57424,792,18344,5286,32996,35287,Retired,Widowed,Own,38,2,Car,38,0.55,0,0.03,51871,358470,Yes,1121,0
FIN_bd62f8cbc5,38,Female,South,88951,692,2575,2142,27431,36861,Self-Employed,Widowed,Mortgage,64,5,Business,20,0.46,4,0.11,102674,66594,No,57,0
FIN_084f39d898,84,Male,South,47306,637,31307,1994,20643,34658,Retired,Married,Own,94,5,Education,32,0.12,0,0.14,93844,256355,No,1751,0
FIN_79d7e13e66,75,Male,North,419,801,9482,3052,9438,79752,Self-Employed,Widowed,Mortgage,33,3,Personal,38,0.82,4,0.12,144609,245335,No,687,0
FIN_7110d9aeaa,25,Female,North,50888,663,42024,4894,16467,44856,Retired,Divorced,Own,7,2,Car,32,0.86,2,0.28,154305,147661,No,-5,0
FIN_e945b55d5a,55,Male,East,71082,678,7937,3899,14401,58556,Employed,Divorced,Mortgage,33,4,Car,39,0.64,7,0.18,165146,172296,No,977,1
FIN_9809130da3,43,Female,North,58401,533,14703,1850,5998,70366,Employed,Single,Rent,26,2,Personal,17,0.75,0,0.11,91399,270274,No,429,0
FIN_641b768676,81,Female,North,62333,677,21259,2728,11600,57558,Retired,Widowed,Mortgage,62,5,Home,4,0.7,3,0.03,53577,42986,No,1383,0
FIN_d769d2e2eb,47,Female,South,59492,581,14831,5607,-10669,50482,Retired,Single,Own,42,5,Car,37,0.63,9,0.11,24077,174621,Yes,1872,0
FIN_55b9b47254,26,Female,East,19347,888,7015,5393,11036,59338,Retired,Widowed,Mortgage,94,3,Home,6,0.26,8,0.25,158472,140331,No,1217,1
FIN_092d4fcd0c,49,Female,East,45299,817,22394,3243,42903,60749,Employed,Married,Own,34,1,Education,14,0.86,5,0.18,139587,234955,No,1879,0
FIN_98aa6fedef,28,Female,East,87361,569,14797,4713,22285,83648,Self-Employed,Divorced,Rent,68,3,Car,12,0.82,8,0.2,14561,142888,No,1443,0
FIN_2c5a1ba03c,51,Male,South,72002,659,14490,3288,30789,56406,Self-Employed,Widowed,Rent,42,5,Education,34,0.87,9,0.17,52090,214873,No,1475,0
FIN_2395b7e734,35,Male,North,-14626,556,18683,4711,-2693,26306,Self-Employed,Single,Mortgage,65,1,Personal,0,0.48,9,0.06,118230,163128,No,832,0
FIN_600e3e4d92,36,Male,East,81135,647,11428,2929,10693,42995,Retired,Married,Rent,37,1,Home,25,0.29,1,0.27,137285,258088,No,1016,0
FIN_9ac9d13ebc,71,Female,West,103522,564,31278,4056,10511,79186,Retired,Single,Rent,95,5,Home,16,0.56,5,0.09,38374,279073,No,78,0
FIN_8416a38564,54,Male,East,58862,447,31887,2661,7686,44414,Unemployed,Widowed,Own,5,3,Home,39,0.16,6,0.15,155241,338209,No,809,0
FIN_5589cfa5b1,29,Other,South,63881,476,18760,3692,13235,48765,Employed,Single,Mortgage,22,1,Personal,37,0.43,4,0.07,90896,167308,Yes,1929,0
FIN_25e686c79d,21,Other,South,66107,642,16955,2620,24740,74364,Employed,Single,Rent,66,4,Education,5,0.44,7,0.03,60149,227667,Yes,1321,0
FIN_0b238acec6,60,Female,East,74274,515,19233,1946,45581,26801,Self-Employed,Widowed,Mortgage,40,3,Personal,29,0.17,9,0.23,80322,59162,No,1153,0
FIN_60469535b3,44,Male,East,96769,514,7438,3474,19589,47558,Employed,Single,Mortgage,14,1,Education,16,0.28,3,0.18,105174,199556,Yes,1411,1
FIN_cd012cb557,68,Male,East,56997,516,-13494,3797,42937,41709,Employed,Married,Rent,76,1,Home,22,0.85,1,0.14,136647,272030,Yes,1785,1
FIN_6f1f57e836,22,Male,South,77115,780,14045,988,13916,-3358,Employed,Single,Own,21,5,Education,14,0.77,7,0.09,104398,356970,No,1837,0
FIN_a9c786ad19,23,Male,South,77333,773,4354,2862,-8915,72203,Unemployed,Widowed,Mortgage,87,5,Business,25,0.61,9,0.06,168603,226853,No,1263,1
FIN_b71694437d,73,Female,North,66327,719,31230,2338,11162,28470,Self-Employed,Married,Own,74,2,Personal,8,0.56,7,0.13,64209,110000,Yes,-466,0
FIN_a2071a9446,85,Female,East,34951,584,27481,1956,21993,73440,Employed,Married,Rent,10,4,Personal,39,0.68,8,0.13,9886,198895,No,796,0
FIN_036cf9cc46,61,Male,East,76131,525,13496,1147,47289,33006,Self-Employed,Divorced,Rent,43,2,Personal,26,0.71,1,0.22,82515,181718,No,803,0
FIN_badf4f8c93,32,Male,West,74247,647,11571,3033,8879,67582,Retired,Married,Rent,19,3,Car,5,0.78,8,0.25,135043,47620,No,143,0
FIN_ea682c75a4,59,Female,South,67894,753,14442,2390,27260,73850,Self-Employed,Single,Own,3,2,Car,0,0.4,5,0.13,110845,287634,No,2037,0
FIN_16a6b6be8f,28,Male,North,36055,527,12593,2805,7073,43637,Employed,Widowed,Own,46,2,Car,12,0.7,2,0.18,-14308,242065,No,1181,0
FIN_3a7fc8b9fb,28,Male,South,77911,705,29037,1922,47659,27305,Retired,Widowed,Mortgage,62,4,Education,12,0.58,9,0.15,143981,243923,No,1387,1
FIN_10db445252,83,Male,West,29355,781,16760,2201,17773,61615,Employed,Married,Rent,23,4,Personal,12,0.49,8,0.15,143058,187519,No,775,0
FIN_c7f3040631,44,Male,West,47661,765,26441,3834,33231,7216,Retired,Married,Own,23,2,Personal,27,0.42,1,0.25,29347,135407,No,1094,1
FIN_90972d823b,75,Female,West,94810,408,15276,3723,24946,43262,Self-Employed,Single,Mortgage,23,4,Education,14,0.69,4,0.13,260093,184528,Yes,992,0
FIN_dc2c22b155,89,Male,North,59345,698,26807,1371,15548,21555,Self-Employed,Single,Rent,51,5,Business,19,0.85,7,0.01,125125,174682,Yes,771,0
FIN_6c378861c6,38,Female,South,30582,680,29360,2990,24156,47436,Retired,Married,Own,66,2,Home,12,0.84,1,0.13,100112,197247,No,1325,1
FIN_9d658319c4,38,Male,West,72447,529,6803,2917,26265,64225,Self-Employed,Divorced,Mortgage,36,3,Personal,29,0.67,0,0.2,61771,-96270,No,1269,1
FIN_bd826ff51c,89,Other,East,54393,563,32530,3116,12528,27435,Self-Employed,Widowed,Own,36,1,Home,7,0.61,2,0.07,79526,397841,No,1460,0
FIN_9125317a68,18,Other,North,63710,616,4256,5942,332,20326,Unemployed,Single,Rent,41,3,Home,8,0.16,4,0.01,70764,337236,No,699,0
FIN_200bee6fbb,75,Female,West,57793,439,12911,400,29028,54314,Unemployed,Widowed,Rent,14,4,Home,30,0.89,7,0.25,34914,142934,No,1657,0
FIN_d8f8853a5b,30,Female,North,69906,545,20907,1962,22851,30098,Retired,Married,Mortgage,94,4,Business,16,0.82,3,0.08,140776,264815,No,307,0
FIN_3ddc50969f,23,Male,East,44851,526,18055,6206,21808,19251,Retired,Widowed,Own,18,5,Car,32,0.16,9,0.3,57539,125990,No,951,0
FIN_2f6b14652f,75,Male,West,38559,451,13563,3693,25610,26622,Employed,Divorced,Mortgage,20,4,Home,10,0.47,3,0.03,91724,288053,No,1694,0
FIN_df3f515d80,34,Other,East,57474,634,24699,2696,8231,43413,Employed,Divorced,Mortgage,72,5,Car,19,0.21,9,0.06,83873,212053,No,2249,0
FIN_fc7483316d,29,Female,North,57994,749,10835,2445,-16490,51976,Employed,Married,Rent,94,1,Education,3,0.14,0,0.25,69155,201194,No,246,0
FIN_9d50fea1da,69,Female,North,46394,673,41899,4046,7644,28877,Employed,Single,Rent,59,3,Education,30,0.84,3,0.15,101253,146724,No,1158,1
FIN_a5d2cf7f00,87,Male,South,49562,556,14570,7098,53607,67897,Employed,Divorced,Mortgage,87,4,Personal,19,0.87,0,0.09,174356,298893,Yes,1409,0
FIN_d14b956669,69,Female,East,14941,659,24424,3484,26741,80690,Self-Employed,Married,Own,77,1,Home,2,0.67,4,0.06,161859,225403,No,941,0
FIN_0bc966e60d,54,Male,South,59635,633,23832,6888,25259,42542,Self-Employed,Divorced,Mortgage,57,1,Personal,38,0.59,0,0.27,78143,194751,No,1665,0
FIN_31778df088,20,Male,North,99048,678,20168,3604,8708,57219,Unemployed,Divorced,Mortgage,8,1,Home,13,0.63,3,0.09,119515,282133,No,837,0
FIN_15673e9acf,25,Male,West,83099,680,23634,3317,23301,22839,Unemployed,Divorced,Rent,53,1,Education,19,0.61,0,0.22,16193,230607,No,1109,0
FIN_dbaa616129,27,Female,North,44465,571,19459,4928,23887,24886,Unemployed,Single,Own,99,4,Personal,15,0.22,1,0.26,22939,42631,No,1242,0
FIN_6ab5655ba6,64,Male,East,44823,541,27962,2742,17439,18954,Unemployed,Widowed,Own,36,5,Home,29,0.58,5,0.11,107414,151662,No,1949,1
FIN_8067b45312,58,Male,East,81117,613,22654,3230,10739,66907,Self-Employed,Married,Rent,62,1,Education,16,0.14,6,0.09,45348,487816,No,790,1
FIN_c4d5232a62,81,Female,West,90782,657,22609,-450,33996,66818,Self-Employed,Married,Own,41,5,Personal,8,0.45,4,0.13,132599,142513,No,1445,0
FIN_3e2a69201e,59,Male,West,37967,768,18887,3664,16057,31463,Employed,Widowed,Own,16,1,Personal,29,0.85,0,0.19,107838,155052,No,1228,0
FIN_322b8b9a69,60,Female,East,81149,599,8172,2707,23678,48899,Self-Employed,Widowed,Mortgage,37,4,Business,17,0.25,0,0.08,163709,203378,No,2190,0
FIN_ae4338fccd,26,Male,South,45412,541,16227,1183,13764,38507,Employed,Widowed,Mortgage,51,1,Personal,25,0.8,8,0.25,41370,206288,No,1445,0
FIN_099ec32b42,31,Female,North,24642,617,25228,5465,23049,59129,Unemployed,Divorced,Rent,80,4,Home,12,0.37,4,0.06,122553,265813,No,646,0
FIN_83aa9a0903,21,Female,North,112606,554,25240,1806,20065,64280,Unemployed,Single,Rent,95,1,Car,36,0.75,3,0.02,131206,151309,No,1064,1
FIN_ebb753bc49,19,Male,West,87819,683,15926,2588,29750,39423,Unemployed,Divorced,Own,18,3,Education,39,0.3,9,0.07,124408,263061,Yes,790,0
FIN_9312c4734d,18,Female,West,65848,679,7390,4574,15961,57797,Unemployed,Divorced,Mortgage,27,4,Car,0,0.73,0,0.12,-50099,113160,No,1261,0
FIN_d20c6d2751,82,Female,East,74960,707,30466,816,29831,53429,Unemployed,Widowed,Rent,37,4,Education,35,0.12,6,0.26,54459,367668,No,754,0
FIN_73a1619c3a,63,Male,North,40727,640,43070,4368,-2141,32326,Unemployed,Divorced,Mortgage,5,1,Car,12,0.85,7,0.1,74389,157473,No,1005,1
FIN_1b1aec4e11,76,Male,South,68398,579,15179,1616,21587,82721,Employed,Single,Own,63,4,Personal,29,0.67,9,0.04,66192,330548,No,583,0
FIN_81bcfd56d5,24,Female,South,4794,692,10249,623,38739,44276,Employed,Single,Rent,25,5,Education,19,0.42,4,0.1,88609,279765,No,1244,0
FIN_8a4baab9e1,83,Female,East,81162,762,29035,2066,37987,51539,Self-Employed,Married,Mortgage,80,4,Personal,26,0.8,6,0.28,102635,86515,No,1108,0
FIN_c419a74ec4,32,Male,East,49180,699,23900,5456,-9655,25291,Unemployed,Single,Own,7,2,Personal,35,0.6,4,0.23,128708,264904,No,445,0
FIN_4690ee0984,89,Other,South,57765,654,22403,2017,30307,30292,Self-Employed,Divorced,Mortgage,60,3,Home,37,0.32,8,0.08,93640,100252,No,336,0
FIN_c60cc94b0b,64,Female,South,36385,718,22886,-50,14619,67497,Employed,Widowed,Mortgage,5,3,Home,4,0.67,3,0.16,-16482,143325,No,2184,0
FIN_c7fdf2c830,57,Female,South,39809,688,39548,3670,51001,17153,Unemployed,Widowed,Own,60,2,Education,16,0.15,5,0.16,125884,238681,No,772,0
FIN_7f82f1ad11,59,Other,South,56385,730,16882,3595,27454,2562,Employed,Single,Mortgage,24,4,Car,12,0.85,0,0.22,105949,111687,No,137,0
FIN_a9bb5e75a8,68,Male,North,30172,546,28744,1794,10558,34757,Self-Employed,Single,Own,88,2,Home,38,0.38,2,0.15,8801,284605,No,991,0
FIN_9c59562ded,52,Female,South,45537,654,26253,4286,37144,68469,Unemployed,Married,Own,9,4,Business,7,0.6,5,0.19,130900,87139,No,941,0
FIN_89f292bd32,58,Male,South,29154,668,18217,6429,40817,48680,Self-Employed,Divorced,Mortgage,67,2,Car,25,0.79,8,0.29,97463,95295,Yes,580,0
FIN_6a0f12164e,74,Male,North,55054,575,22374,2587,1039,47410,Employed,Widowed,Mortgage,73,1,Personal,2,0.38,1,0.11,72710,188070,No,1382,1
FIN_58346530dc,55,Male,North,64929,642,3882,2091,10321,57514,Unemployed,Widowed,Rent,13,3,Personal,35,0.87,7,0.23,97544,222216,No,1335,1
FIN_638ad35e66,89,Male,East,40126,676,35977,3272,10530,109762,Unemployed,Single,Own,51,1,Personal,32,0.37,2,0.25,58301,177427,No,869,0
FIN_2d04cdb90e,25,Male,East,46119,627,17303,1732,26714,61928,Employed,Divorced,Own,31,3,Car,13,0.72,4,0.28,112330,172275,No,2330,0
FIN_7c7c8812cf,80,Male,North,80874,769,29782,2221,49543,34840,Retired,Divorced,Mortgage,95,5,Home,29,0.65,3,0.21,141384,154338,No,892,0
FIN_9346b56dec,21,Male,West,93248,767,21250,3717,29120,55742,Unemployed,Single,Rent,39,3,Business,5,0.31,8,0.2,136494,94313,Yes,1448,0
FIN_ba729231cd,65,Male,West,52648,654,25767,2071,10697,34605,Employed,Widowed,Rent,22,5,Education,22,0.72,8,0.26,201441,114703,No,2140,0
FIN_e274419e1d,69,Male,South,52972,757,31012,855,26076,21004,Self-Employed,Single,Own,67,5,Home,35,0.75,8,0.24,197597,115509,No,240,0
FIN_fb051aea29,55,Female,North,70063,572,20539,2674,31005,37920,Retired,Single,Rent,12,4,Education,9,0.43,9,0.22,62104,262429,No,717,0
FIN_579803db48,22,Female,West,60697,647,17892,3082,25003,58822,Employed,Divorced,Own,81,2,Home,11,0.66,9,0.2,116054,75829,No,1408,0
FIN_4287d847e9,87,Male,North,74631,676,14626,737,29634,75332,Self-Employed,Married,Own,44,1,Education,23,0.46,5,0.08,119139,295657,No,1128,0
FIN_a5388be97d,41,Male,North,21850,720,30829,2200,12440,46730,Retired,Single,Mortgage,65,1,Education,10,0.33,8,0.26,153973,146284,No,562,0
FIN_cd4dfee443,34,Male,East,11856,679,28111,3937,8539,41107,Employed,Widowed,Rent,32,5,Car,3,0.49,3,0.06,115107,140212,No,-686,0
FIN_141b579061,43,Female,South,44268,634,15608,2833,38696,32807,Retired,Divorced,Own,79,5,Education,25,0.85,8,0.05,85508,539863,No,826,1
FIN_2c3bea1094,20,Female,West,-3311,596,18319,1411,1473,72889,Employed,Single,Mortgage,51,1,Personal,4,0.69,5,0.12,107333,222584,No,892,0
FIN_709228d0b3,19,Female,North,110263,597,32022,3235,16106,32422,Retired,Widowed,Rent,6,3,Education,35,0.32,7,0.12,116859,229110,No,884,0
FIN_1a14b3fe92,19,Male,South,87344,741,9922,2034,12047,60020,Unemployed,Single,Mortgage,35,5,Education,23,0.32,2,0.28,118723,195215,Yes,1560,0
FIN_52637a42e8,39,Male,South,60442,516,18109,2797,25753,58077,Unemployed,Divorced,Rent,3,2,Car,11,0.67,0,0.27,198932,248643,No,1189,0
FIN_038aa15a88,88,Male,East,86319,628,20559,2667,-1178,62177,Self-Employed,Divorced,Mortgage,67,5,Home,8,0.14,4,0.01,71154,80733,No,719,0
FIN_01a62fdf93,21,Female,East,105766,845,27025,2816,23122,41821,Retired,Divorced,Rent,84,5,Personal,21,0.31,8,0.07,112791,178878,No,1471,0
FIN_003bbfda0f,55,Female,South,48530,502,26555,-218,25007,38218,Retired,Divorced,Rent,88,5,Education,28,0.49,5,0.16,127222,347879,No,1799,0
FIN_f02c44791e,87,Female,West,47815,619,15729,1181,16623,46492,Unemployed,Widowed,Rent,51,4,Car,1,0.52,2,0.25,124088,272656,No,834,1
FIN_80560f75bc,69,Male,East,68791,855,31602,3419,16379,55909,Employed,Divorced,Own,79,5,Home,11,0.58,7,0.02,105001,215726,No,776,0
FIN_751cd8b79e,48,Female,North,36884,621,25642,229,7463,68753,Self-Employed,Divorced,Own,65,5,Education,17,0.46,1,0.27,94735,200991,No,1237,0
FIN_a5df0c8712,43,Male,North,39972,804,-8363,3480,12071,76533,Retired,Divorced,Own,4,2,Business,2,0.89,2,0.25,20013,-42842,No,772,0
FIN_bc45fee043,53,Male,West,99951,728,16773,4928,48384,42159,Employed,Single,Mortgage,24,3,Car,22,0.69,5,0.25,43811,214706,No,956,0
FIN_7b9ac3f1c4,43,Female,North,96983,591,20078,2882,8288,56803,Retired,Divorced,Mortgage,85,4,Personal,32,0.81,8,0.03,209334,2883,No,1548,0
FIN_c6ab3104b3,45,Female,South,7947,717,1455,4146,-1462,34382,Self-Employed,Married,Mortgage,19,1,Business,21,0.88,9,0.17,86534,354649,Yes,1498,0
FIN_c3a5f65ebb,22,Female,East,69004,589,21032,-419,16767,54099,Employed,Divorced,Rent,51,3,Car,13,0.26,6,0.12,103575,106978,No,1084,0
FIN_da1c33b0df,35,Male,South,50509,461,10281,2263,30494,33030,Retired,Married,Mortgage,35,4,Home,21,0.64,5,0.14,67561,228861,Yes,424,0
FIN_f12859f7c2,32,Male,North,57680,677,24586,2098,-4896,86733,Self-Employed,Single,Rent,4,2,Business,14,0.47,8,0.05,26676,338490,No,2005,0
FIN_adbe708d90,74,Female,North,43468,806,8769,3625,33441,54555,Retired,Divorced,Rent,37,3,Business,2,0.14,7,0.02,193583,78390,No,691,0
FIN_17296bf753,22,Female,South,56268,748,31499,5627,12011,27893,Self-Employed,Widowed,Own,21,2,Personal,30,0.54,6,0.27,40092,143507,No,1292,0
FIN_8707d9e624,54,Other,East,89432,864,18942,3294,17052,36178,Employed,Divorced,Mortgage,58,4,Personal,10,0.68,8,0.19,100441,174198,No,1059,0
FIN_7efbe2b5a1,39,Female,North,71503,621,19746,1696,8195,16323,Self-Employed,Single,Mortgage,66,4,Home,25,0.3,8,0.21,128126,273553,Yes,1362,1
FIN_7cf1ac409b,69,Female,East,24233,655,32057,3639,33269,52922,Employed,Married,Own,31,2,Education,27,0.29,5,0.23,49892,98244,No,832,0
FIN_fa8ea49761,33,Female,East,99813,642,27440,3572,1056,47483,Employed,Divorced,Mortgage,30,4,Personal,37,0.72,4,0.09,87276,274468,No,1363,1
FIN_0636569ed0,34,Other,East,94131,677,35750,2510,35886,38868,Employed,Divorced,Rent,11,3,Personal,33,0.87,6,0.21,182307,321193,No,625,0
FIN_eaa6af71c5,68,Male,North,35397,465,29907,1364,26178,36447,Employed,Single,Mortgage,27,5,Car,37,0.44,6,0.04,58799,357271,No,470,0
FIN_0f071a0358,62,Male,South,67540,732,20080,2862,52322,75845,Employed,Single,Rent,14,3,Personal,16,0.31,1,0.17,68109,303166,No,821,0
FIN_a39a1d885d,80,Male,East,53732,753,26059,3924,18481,17634,Retired,Divorced,Mortgage,29,4,Car,11,0.24,5,0.22,17657,276863,No,608,0
FIN_6a6ffd23b5,45,Female,West,45027,580,39061,4185,26087,37383,Unemployed,Divorced,Own,63,3,Business,31,0.44,2,0.28,129259,91256,No,1091,0
FIN_bb4e40166e,76,Male,South,42808,715,35855,3532,14222,11262,Employed,Widowed,Rent,90,5,Car,19,0.17,2,0.26,77610,217103,No,624,0
FIN_b539cdabb7,38,Male,East,53647,646,30374,2442,20655,47363,Employed,Married,Rent,63,2,Education,17,0.64,4,0.09,108133,177003,No,766,0
FIN_89a95d44c5,59,Female,North,64761,466,25935,5189,23087,72323,Employed,Single,Rent,40,5,Education,6,0.46,9,0.03,167235,84632,No,1183,0
FIN_04a8ee17bf,86,Female,East,76886,715,7879,3339,33238,72800,Retired,Single,Mortgage,90,1,Business,9,0.8,6,0.02,42899,231753,Yes,971,1
FIN_0b7e32f0ad,34,Female,South,79401,720,15489,2838,2176,84331,Employed,Widowed,Own,75,1,Business,7,0.57,1,0.18,57679,-94106,No,119,0
FIN_73dd41537d,85,Male,North,69905,582,16935,3385,-5156,41401,Retired,Single,Own,50,1,Car,15,0.74,2,0.08,75924,242066,No,904,0
FIN_5a6036aaed,24,Female,East,88599,584,18545,5118,31697,60814,Employed,Widowed,Mortgage,53,3,Home,5,0.15,0,0.21,84805,306608,No,366,0
FIN_539baee74c,57,Female,South,48059,511,21785,2963,33234,29499,Self-Employed,Widowed,Rent,75,2,Home,19,0.72,9,0.09,114477,182516,No,1503,0
FIN_f310687a9f,57,Male,West,62502,606,23946,3548,34458,62243,Retired,Divorced,Mortgage,3,1,Education,14,0.55,4,0.01,75842,169716,No,1057,0
FIN_170e646f80,60,Other,South,63628,680,21077,2355,11973,37730,Employed,Single,Mortgage,31,2,Education,1,0.6,2,0.28,142859,93658,No,2299,0
FIN_0fea8ab107,68,Female,South,88832,632,19136,4560,21040,54184,Unemployed,Married,Mortgage,32,3,Car,0,0.76,9,0.16,123766,218015,No,98,0
FIN_1342081c5d,40,Female,North,34190,549,17913,257,7272,65242,Self-Employed,Divorced,Mortgage,66,2,Business,11,0.75,2,0.14,67867,159848,No,1241,0
FIN_8b7e505058,49,Female,South,83439,546,27756,2178,21112,62930,Self-Employed,Divorced,Rent,83,4,Business,9,0.15,6,0.14,94007,397490,No,996,0
FIN_16ba9043ab,48,Female,North,31843,676,14408,3124,2933,36536,Unemployed,Divorced,Own,52,2,Education,37,0.48,9,0.15,57784,119338,No,19,0
FIN_44c24388b1,34,Male,East,68261,803,22725,1259,16922,35083,Retired,Married,Own,43,1,Home,33,0.12,6,0.07,148160,86269,No,1425,0
FIN_18a58cf79c,75,Female,South,59241,478,28316,2481,25037,72837,Unemployed,Married,Rent,41,5,Home,23,0.61,2,0.14,119972,38851,No,518,0
FIN_ac3dbd1333,52,Male,East,39999,419,19721,2172,28582,61234,Self-Employed,Widowed,Own,24,4,Business,23,0.25,2,0.16,71933,381441,No,1064,0
FIN_d6d7260c50,47,Male,South,37993,813,12393,1636,-9171,9716,Retired,Divorced,Mortgage,99,1,Personal,4,0.84,1,0.06,121308,242168,Yes,1744,0
FIN_d8baad0532,81,Male,East,37411,531,37426,2292,23078,23839,Self-Employed,Single,Mortgage,53,4,Home,23,0.58,7,0.04,173761,117125,Yes,108,0
FIN_1a78bf60af,70,Female,South,45947,760,12167,4632,19712,68659,Unemployed,Divorced,Rent,77,2,Education,14,0.62,8,0.24,140964,244176,No,1137,0
FIN_bb7aa7b136,68,Male,North,82723,709,30320,1780,36660,50513,Unemployed,Single,Own,39,3,Education,27,0.17,9,0.09,71591,145760,Yes,176,0
FIN_c683dd76de,54,Male,East,38494,792,14982,3629,7943,73392,Retired,Divorced,Mortgage,31,3,Personal,6,0.15,5,0.05,110988,276881,No,635,0
FIN_febee8d989,23,Female,West,74424,578,26755,3155,3367,76894,Self-Employed,Married,Rent,35,4,Personal,29,0.2,4,0.05,60388,268826,No,1177,0
FIN_ca485f8162,51,Male,North,43598,654,27338,3958,12871,66541,Retired,Divorced,Own,27,3,Home,30,0.55,1,0.06,167020,220045,No,901,0
FIN_169fc90f41,73,Female,North,94212,697,31356,4410,10828,62799,Unemployed,Single,Mortgage,93,3,Education,17,0.45,0,0.24,75507,208976,No,2402,0
FIN_d01db22937,42,Male,East,107683,687,19863,2457,22315,34272,Self-Employed,Single,Own,20,2,Car,11,0.62,3,0.27,32060,90330,No,1554,0
FIN_30571ec2b6,30,Other,East,95666,559,7645,2624,36882,48324,Employed,Married,Mortgage,71,2,Education,7,0.41,4,0.22,97351,246301,No,1018,0
FIN_24eb46889b,80,Female,South,57970,705,22276,1494,42807,43467,Employed,Widowed,Own,82,4,Car,38,0.26,0,0.18,96252,8004,Yes,1466,0
FIN_6a165ea647,83,Male,South,53078,538,1513,2985,39475,63528,Retired,Single,Own,63,2,Business,17,0.53,8,0.11,81161,161486,Yes,1331,0
FIN_11f37d73a4,22,Female,North,46153,655,29694,6069,12947,75669,Self-Employed,Divorced,Own,3,1,Home,3,0.53,1,0.09,82482,245671,Yes,779,1
FIN_b57b435ad7,28,Female,North,68371,646,26805,4580,9795,48346,Unemployed,Married,Rent,86,2,Education,4,0.47,4,0.24,214162,286504,No,1385,0
FIN_7c1bb62471,61,Male,North,59261,641,16824,2140,20674,67843,Retired,Widowed,Mortgage,74,1,Education,32,0.3,4,0.06,82592,436796,No,663,0
FIN_ba4d9005d6,86,Male,South,77425,661,19349,2607,41268,84941,Unemployed,Divorced,Rent,45,3,Car,38,0.72,4,0.12,171290,208888,No,584,1
FIN_2bbe297f69,19,Female,West,80091,586,19592,3310,13579,31069,Unemployed,Widowed,Rent,18,2,Home,38,0.43,0,0.28,170468,203965,No,953,1
