person_id,age,gender,region,annual_income,credit_score,loan_amount,monthly_expense,savings_balance,investment_amount,employment_status,marital_status,home_ownership,credit_card_usage,num_credit_cards,loan_purpose,employment_years,debt_to_income_ratio,late_payment_history,savings_rate,housing_market_exposure,stock_market_exposure,bankruptcy_history,monthly_loan_installment,loan_default
FIN_067bc9545b,61,Male,South,69254,641,24824,3805,18394,51840,Retired,Divorced,Own,4,1,Business,14,0.56,6,0.22,147007,-18154,No,436,0
FIN_a2357c75ce,55,Male,South,613,710,47164,648,52331,-4347,Self-Employed,Single,Rent,34,3,Car,6,0.44,8,0.19,261900,107075,No,1254,0
FIN_e450facdbf,29,Male,West,72709,628,16685,4586,-10158,71274,Retired,Widowed,Rent,91,5,Business,39,0.79,0,0.12,-542,227839,No,862,1
FIN_5028db0334,77,Male,West,17953,764,21458,3911,4429,49222,Self-Employed,Widowed,Mortgage,85,5,Education,39,0.85,1,0.18,106016,159736,No,-445,0
FIN_29f1bf8b69,55,Male,West,50394,753,30674,5792,20919,42803,Unemployed,Divorced,Own,86,4,Education,34,0.35,5,0.05,138946,134173,No,1197,0
FIN_9455e030bc,81,Female,West,80384,645,29880,2238,31693,36032,Unemployed,Divorced,Mortgage,40,5,Home,31,0.43,9,0.03,95932,-1097,No,725,0
FIN_ceb241856a,32,Male,North,40444,618,9951,2066,4423,58715,Employed,Widowed,Mortgage,3,4,Education,25,0.47,7,0.19,112815,281828,No,-29,0
FIN_4fac7cbef8,53,Male,East,1465,839,-11754,4084,15128,36784,Unemployed,Divorced,Mortgage,27,1,Personal,27,0.27,2,0.08,76984,225628,No,783,0
FIN_59c40d9ecf,86,Male,West,48575,497,22210,2548,24175,56184,Self-Employed,Single,Own,99,4,Education,15,0.75,0,0.06,77070,94013,No,1162,0
FIN_ed776dc93a,85,Female,West,51289,652,1505,3724,32117,76186,Employed,Single,Own,74,2,Home,21,0.12,5,0.25,112321,414377,Yes,1120,0
FIN_420eb6a3e9,60,Male,South,53589,818,8860,1688,26704,51417,Unemployed,Divorced,Own,81,3,Personal,24,0.54,4,0.07,-38328,78427,No,2120,0
FIN_0f6f297a78,36,Male,West,18487,651,21909,3821,-3997,15330,Employed,Widowed,Own,69,1,Personal,20,0.84,9,0.1,125129,13493,No,901,0
FIN_151287a6aa,55,Female,East,1826,720,21830,2954,23152,76184,Unemployed,Widowed,Mortgage,26,2,Home,26,0.46,7,0.3,99286,118691,No,1387,0
FIN_6817858702,43,Female,East,16310,621,18974,3253,39710,39137,Unemployed,Divorced,Mortgage,75,5,Business,24,0.39,0,0.16,109175,201887,No,1086,0
FIN_12e81ada4e,66,Female,East,46820,685,31419,3318,2899,18638,Employed,Widowed,Rent,45,5,Home,0,0.85,1,0.18,138758,298695,Yes,1538,0
FIN_12c3068c0d,78,Male,West,54559,701,29497,3665,59752,28340,Employed,Widowed,Mortgage,23,4,Education,14,0.63,9,0.24,136317,168589,No,-66,0
FIN_f7887a3589,83,Female,East,50705,719,33552,3809,23530,89035,Employed,Married,Own,98,5,Business,11,0.77,3,0.01,62214,270640,No,1190,0
FIN_93c8c1061e,29,Female,North,40749,631,13633,2440,8988,50785,Unemployed,Married,Rent,34,3,Business,3,0.22,0,0.27,124332,122338,No,1044,1
FIN_f2e615fead,53,Male,West,67235,558,18767,2427,22487,48477,Employed,Widowed,Rent,0,4,Personal,14,0.19,7,0.24,111636,182079,No,2021,0
FIN_5e88ce6981,84,Female,North,53519,457,30349,1136,4935,96937,Self-Employed,Single,Mortgage,49,4,Home,21,0.77,1,0.21,49321,163516,No,1084,0
FIN_9a67e3e15e,85,Male,North,10163,679,13637,1989,20747,93808,Self-Employed,Widowed,Own,13,3,Education,27,0.87,3,0.29,91516,66860,No,1722,0
FIN_98ecbb9db5,48,Male,North,62733,405,20632,5597,41582,80531,Employed,Single,Own,34,4,Personal,39,0.22,6,0.04,33872,305602,No,1041,0
FIN_2db167c48a,58,Female,South,102009,612,27596,592,25939,72134,Employed,Single,Mortgage,97,4,Education,5,0.32,1,0.06,127387,242263,No,770,0
FIN_594dcf388e,45,Female,West,104833,637,6669,3213,18138,57890,Self-Employed,Single,Own,8,2,Personal,4,0.58,9,0.05,95612,361493,No,1722,0
FIN_e545a81ab4,64,Female,North,53099,630,55308,5028,12860,-770,Unemployed,Divorced,Own,12,4,Education,37,0.66,4,0.18,113745,110358,No,1188,0
FIN_830d13284d,73,Male,South,38572,712,12729,2568,-6923,31892,Unemployed,Married,Mortgage,36,5,Car,20,0.73,6,0.24,74001,221342,No,1347,0
FIN_9854b86ab5,46,Female,South,56478,657,23247,103,4577,69491,Self-Employed,Widowed,Mortgage,46,5,Car,2,0.86,1,0.18,164907,241557,No,780,1
FIN_7ad95e789a,32,Female,West,42062,716,1175,526,23907,56204,Retired,Divorced,Mortgage,71,3,Car,23,0.88,1,0.18,34755,239530,No,112,1
FIN_4af704d601,31,Male,North,65591,635,1485,693,-1216,96683,Retired,Widowed,Own,51,4,Business,9,0.84,8,0.04,135642,252059,No,1365,0
FIN_8663d1e7d0,33,Male,West,64348,619,21562,1534,29747,47518,Self-Employed,Married,Rent,30,1,Personal,26,0.65,2,0.27,90376,158582,No,1000,0
FIN_99dc462c85,45,Female,East,37183,530,16816,4619,907,30018,Self-Employed,Divorced,Own,20,3,Car,0,0.83,6,0.21,105948,126014,No,1552,1
FIN_cceff5b672,53,Female,North,105560,446,30357,695,20199,54987,Retired,Single,Own,82,4,Education,19,0.3,7,0.2,-9640,281270,No,1843,0
FIN_2450264bd1,27,Male,North,57287,689,26155,3982,23424,29791,Retired,Widowed,Own,64,2,Home,17,0.54,0,0.09,78727,28901,No,1281,1
FIN_993a54b548,64,Female,West,67919,669,17698,4646,15717,64213,Unemployed,Single,Rent,33,3,Car,31,0.34,6,0.11,97338,109464,No,1353,0
FIN_9c8febd8f4,71,Female,East,83556,720,3457,2717,9007,28496,Self-Employed,Single,Rent,18,5,Personal,28,0.46,2,0.1,142509,170274,No,317,1
FIN_652c201021,26,Male,West,33774,650,5096,2718,-14001,46423,Unemployed,Divorced,Own,56,5,Personal,20,0.66,6,0.25,132455,325899,No,751,0
FIN_25ab2b0cc0,31,Male,West,33597,624,2145,3327,23120,26590,Retired,Married,Mortgage,60,4,Education,18,0.44,4,0.12,148919,128697,No,967,0
FIN_afc0c0fcf6,81,Male,North,68028,608,43337,2168,26779,50851,Retired,Widowed,Mortgage,35,3,Car,26,0.28,3,0.26,60736,237293,No,379,0
FIN_c0e7c33619,74,Male,West,24352,622,19015,5230,-3396,41668,Employed,Widowed,Mortgage,55,3,Car,16,0.61,8,0.14,95928,233017,Yes,938,0
FIN_8d2f7dc9b8,73,Female,West,72811,562,15943,4467,26210,45131,Unemployed,Married,Rent,1,2,Business,35,0.64,8,0.1,41001,173150,No,610,0
FIN_f1823703e8,68,Male,North,30882,636,37888,2697,-2744,54824,Unemployed,Single,Rent,55,4,Car,11,0.23,5,0.07,169343,390027,Yes,482,0
FIN_a42c415baf,72,Female,North,33557,569,18249,4655,43147,51482,Retired,Married,Rent,97,1,Education,37,0.17,8,0.25,87430,136531,Yes,900,0
FIN_efaf09b90b,56,Female,West,69415,591,13200,2342,3247,54611,Employed,Widowed,Own,13,2,Personal,20,0.22,4,0.29,180967,107860,No,572,1
FIN_9e18c3b73b,69,Female,West,6293,699,7131,4579,14946,54662,Unemployed,Married,Own,88,5,Business,25,0.27,9,0.22,183118,228663,No,1312,0
FIN_3bbfc5676d,80,Female,North,-22998,625,26465,3008,32104,42344,Unemployed,Divorced,Rent,20,3,Education,28,0.77,8,0.2,168887,279697,No,1687,0
FIN_ec49efa88f,78,Male,North,107350,627,35401,574,12927,33860,Self-Employed,Married,Mortgage,64,5,Car,23,0.44,7,0.2,108597,148284,No,848,0
FIN_ed22104a7e,44,Female,East,52541,695,9384,3917,29282,16300,Self-Employed,Widowed,Mortgage,99,1,Business,12,0.42,3,0.09,129544,88203,No,737,0
FIN_55fc25fe98,88,Male,South,80611,706,18769,930,-4514,39545,Unemployed,Widowed,Mortgage,48,1,Personal,31,0.15,3,0.28,203509,202849,No,1454,0
FIN_0b75ca653f,45,Male,South,82920,762,18156,4515,41286,46303,Retired,Widowed,Own,62,3,Business,24,0.24,5,0.26,31451,388704,No,868,0
FIN_1b38d653ce,31,Female,East,50805,688,18227,3105,40296,74038,Retired,Married,Rent,56,2,Business,22,0.38,3,0.03,94898,178965,No,1114,0
FIN_4be0a8f958,54,Female,South,77364,632,21720,4745,23171,51263,Unemployed,Married,Mortgage,1,4,Education,5,0.71,7,0.07,111730,178872,No,910,0
FIN_9c657e98b9,69,Female,West,48712,587,42222,4309,23005,53118,Unemployed,Divorced,Own,65,4,Education,18,0.44,6,0.27,67161,47229,No,1289,0
FIN_2b0c02df18,39,Male,South,66421,580,21335,4626,2427,11458,Self-Employed,Widowed,Own,94,4,Business,18,0.89,9,0.02,119196,147216,No,826,0
FIN_cb48691b8d,18,Female,North,51227,715,25633,3057,26007,62751,Unemployed,Single,Mortgage,34,1,Personal,35,0.8,6,0.16,142577,131713,No,-651,0
FIN_701e40367f,71,Male,South,81324,744,17469,3832,30798,74212,Unemployed,Divorced,Rent,7,2,Home,21,0.76,9,0.28,134510,184228,No,494,0
FIN_a4ffaf65d3,63,Female,South,76976,718,15868,4706,4003,60483,Unemployed,Divorced,Mortgage,17,5,Car,21,0.59,9,0.04,175582,270339,No,523,0
FIN_08295d88f0,85,Male,South,74035,739,30529,3635,31091,56340,Retired,Divorced,Own,34,2,Business,10,0.12,1,0.03,82616,142337,Yes,1695,0
FIN_562b93264e,83,Male,South,91341,535,34873,2249,22072,24436,Unemployed,Widowed,Mortgage,77,2,Car,39,0.72,5,0.08,8158,208186,No,287,0
FIN_8afff058c5,24,Other,East,68047,789,27129,2075,14280,67344,Retired,Widowed,Own,55,4,Personal,10,0.83,8,0.2,51838,188485,Yes,1158,0
FIN_368c2778d3,88,Female,East,68534,720,25078,2173,11705,10286,Self-Employed,Single,Rent,13,5,Business,29,0.48,8,0.11,85170,55152,No,-21,0
FIN_803c2a7503,83,Male,East,17895,720,6938,2381,14150,42234,Retired,Married,Own,77,4,Education,2,0.56,7,0.08,64437,203694,No,1128,0
FIN_6a04ca4c7c,18,Male,South,65009,628,15650,4323,40528,68974,Retired,Single,Mortgage,46,4,Home,28,0.4,3,0.09,104939,278646,No,112,0
FIN_84b61ee2aa,20,Female,East,14988,733,23430,2164,30233,72092,Unemployed,Single,Own,77,3,Personal,32,0.67,6,0.08,192172,248590,No,2065,0
FIN_14284d6cbb,18,Female,West,33361,705,15022,2288,36011,78580,Self-Employed,Single,Rent,96,4,Car,10,0.9,9,0.25,60267,228076,No,986,0
FIN_4b0a2ea994,52,Female,West,47679,501,20780,4606,40379,37795,Retired,Divorced,Mortgage,9,4,Education,25,0.34,1,0.18,105390,237849,No,-200,0
FIN_1cfa07b40f,33,Female,South,70454,877,21910,2037,25681,55102,Self-Employed,Widowed,Mortgage,62,2,Business,0,0.84,3,0.24,164117,214796,No,961,1
FIN_250697239a,25,Male,North,29727,455,24718,3249,25191,81916,Employed,Single,Mortgage,22,4,Business,8,0.29,1,0.13,76566,186038,No,539,0
FIN_48dcefefe0,38,Male,West,29662,675,31554,5503,13407,54074,Employed,Married,Mortgage,2,5,Business,12,0.55,3,0.27,120119,222740,No,143,1
FIN_b781af784d,22,Female,South,82218,577,20606,3887,11830,47754,Retired,Married,Rent,25,3,Education,25,0.12,8,0.05,107348,210972,No,754,1
FIN_67dbcbfdef,73,Female,West,47473,733,4255,3685,5860,81314,Unemployed,Widowed,Own,75,5,Car,29,0.43,7,0.29,166510,302535,No,976,1
FIN_a480b2b54e,48,Female,North,31503,723,19056,5734,14951,14722,Unemployed,Widowed,Rent,29,1,Business,26,0.81,8,0.13,108471,252730,No,1980,0
FIN_1e2cffc59f,18,Female,East,63426,772,29493,2416,64112,63675,Unemployed,Widowed,Mortgage,1,4,Car,18,0.22,9,0.17,169843,112104,No,575,1
FIN_94cbf58223,30,Female,West,70968,591,28319,258,12203,43790,Employed,Widowed,Own,14,3,Home,11,0.5,1,0.18,46322,111389,No,1740,0
FIN_fd4c6282fe,49,Male,North,72665,672,15149,2486,29448,63167,Employed,Single,Mortgage,2,1,Personal,6,0.24,2,0.15,47127,205747,No,923,1
FIN_241963c58f,86,Female,North,29109,722,12615,1255,13536,47878,Unemployed,Married,Mortgage,2,5,Education,29,0.44,9,0.2,143454,273282,No,562,0
FIN_d70241f483,68,Female,West,50008,643,31368,3451,8705,44103,Retired,Divorced,Own,43,1,Personal,23,0.38,0,0.21,161208,67623,No,1505,1
FIN_e368b6e6fe,24,Male,West,107707,755,22261,3225,49314,71033,Retired,Divorced,Own,14,4,Business,35,0.66,7,0.17,79954,75526,No,1313,0
FIN_efc6822aea,75,Female,North,32916,787,29512,2261,11563,43053,Retired,Single,Own,59,5,Home,6,0.29,6,0.18,168042,98746,No,784,0
FIN_7627dd6bf3,49,Male,East,75398,598,23424,-226,9451,56978,Employed,Widowed,Mortgage,28,5,Personal,6,0.14,9,0.29,109192,223384,No,1273,0
FIN_bfa1244a2d,35,Female,West,76729,517,32695,3052,12788,36219,Retired,Married,Rent,13,4,Personal,1,0.2,9,0.27,167342,120458,No,1772,0
FIN_88a0fa1caf,63,Male,South,66700,606,11323,1754,-8501,50536,Unemployed,Single,Rent,39,2,Education,0,0.76,8,0.21,3468,302811,No,796,0
FIN_00b85d3075,25,Female,West,72226,586,7442,1835,10960,48725,Self-Employed,Divorced,Rent,90,4,Car,23,0.53,9,0.22,132508,173149,No,1840,0
FIN_b9a4846119,43,Female,North,49607,487,26984,2369,23347,44105,Unemployed,Widowed,Rent,83,4,Business,34,0.6,0,0.19,46127,90402,No,754,0
FIN_6450f04fd6,35,Male,North,38968,687,7780,2627,7025,32813,Employed,Single,Mortgage,41,3,Education,2,0.38,0,0.06,40555,205866,No,1528,0
FIN_5ebe4e6b26,63,Female,East,55408,718,-2246,1681,13457,54533,Employed,Widowed,Rent,72,5,Home,14,0.85,1,0.14,145164,259664,No,1226,1
FIN_349d7ec1db,19,Male,East,22480,711,40497,1930,2679,46849,Retired,Widowed,Rent,44,5,Car,7,0.89,7,0.25,124289,319470,No,1172,0
FIN_d1e09af284,64,Male,South,66913,547,16614,3766,36936,20854,Retired,Widowed,Own,12,2,Business,17,0.87,3,0.02,42100,190171,Yes,814,0
FIN_408c6f7d99,66,Female,North,44459,792,28792,-484,33485,44075,Self-Employed,Single,Mortgage,32,3,Home,7,0.54,7,0.25,107890,338725,No,1150,0
FIN_b497c1247c,75,Female,East,80787,762,17247,3075,17523,44839,Retired,Divorced,Own,26,2,Home,5,0.89,1,0.09,138868,114230,No,2193,1
FIN_9a96dc10fc,25,Female,North,129170,524,8812,3620,1521,81870,Retired,Widowed,Mortgage,87,5,Personal,32,0.87,9,0.14,-15163,102323,No,345,0
FIN_a874ad35bc,39,Female,South,7641,664,34894,2925,23889,41036,Unemployed,Married,Rent,80,4,Business,32,0.73,6,0.22,174150,224851,No,932,0
FIN_3f40fe2bc6,42,Male,East,52952,582,17869,770,26985,48900,Unemployed,Widowed,Mortgage,3,1,Car,26,0.77,4,0.12,75102,281548,No,644,0
FIN_905f94e3c3,88,Female,West,40968,798,15556,1871,17300,26003,Unemployed,Married,Rent,54,4,Business,33,0.31,9,0.07,84339,131695,No,471,0
FIN_eb6ee3a7ed,61,Female,South,66256,539,22297,3942,46772,11607,Employed,Divorced,Own,49,1,Home,5,0.59,4,0.08,116933,417847,No,841,0
FIN_b062ff3014,46,Male,West,52337,647,20565,6182,29411,37110,Retired,Single,Rent,89,5,Personal,37,0.48,9,0.25,143453,30832,Yes,875,0
FIN_c1bd603fdd,24,Female,East,54180,708,31270,2900,12395,62930,Unemployed,Single,Own,87,1,Business,13,0.8,6,0.06,180536,249894,No,1359,1
FIN_0a38eedc9d,42,Male,South,54280,632,14723,4780,12289,45131,Employed,Widowed,Rent,53,3,Car,23,0.89,6,0.16,177186,126645,No,879,0
FIN_b24f42e608,25,Male,East,63947,848,34333,4766,33196,75975,Self-Employed,Widowed,Rent,63,5,Education,22,0.75,1,0.08,14962,232274,No,1303,1
FIN_9f8cd3d578,20,Female,North,101432,669,18954,4357,33929,61870,Self-Employed,Widowed,Own,21,3,Car,9,0.85,4,0.19,123297,288199,No,1229,0
FIN_1b2f03ec56,48,Female,West,78036,716,5453,901,25374,38406,Unemployed,Single,Rent,22,3,Home,12,0.74,7,0.26,135475,-48471,No,701,1
FIN_22532d2db2,89,Female,East,120660,569,16214,3889,479,42249,Retired,Widowed,Own,75,1,Education,36,0.21,5,0.18,120645,230366,No,1334,0
FIN_0f428cec6e,85,Female,West,89235,687,16934,1206,1694,62250,Unemployed,Married,Rent,31,3,Home,16,0.74,3,0.07,75278,171657,No,676,1
FIN_64cc763dec,49,Female,East,65403,577,5103,4865,29945,69226,Unemployed,Widowed,Own,88,4,Business,32,0.6,4,0.22,143986,226835,No,1544,1
FIN_f916d10a46,24,Male,North,89189,605,19316,-397,43678,13514,Unemployed,Divorced,Mortgage,77,4,Education,11,0.21,3,0.17,121658,166561,No,1027,1
FIN_0f03d1e0d2,84,Male,South,64450,707,21683,1784,-34,70513,Unemployed,Divorced,Rent,99,4,Business,22,0.83,5,0.06,151050,201126,No,30,0
FIN_f48e95e490,51,Female,East,126042,574,27535,5767,587,37979,Self-Employed,Single,Own,27,1,Business,17,0.89,3,0.14,122635,71305,No,819,1
FIN_80611ee5ca,86,Male,East,60790,739,22355,5595,46617,87990,Retired,Married,Mortgage,78,5,Business,17,0.26,9,0.04,134779,26131,No,1108,0
FIN_5269119b30,67,Male,West,91370,581,-496,4911,19401,24904,Employed,Divorced,Mortgage,58,3,Education,3,0.38,0,0.12,50200,215805,No,684,1
FIN_5238d607fd,54,Male,South,82609,577,8260,7197,43593,60971,Unemployed,Divorced,Own,6,3,Car,32,0.22,5,0.15,147030,194910,No,1196,0
FIN_eca68dc9ea,44,Female,East,40464,632,10699,1609,11335,79007,Unemployed,Single,Mortgage,25,2,Business,13,0.49,1,0.23,142020,183070,No,1246,0
FIN_4d849eff48,51,Male,North,77579,533,8809,3638,27852,32623,Retired,Single,Own,43,2,Home,31,0.77,7,0.17,117490,254425,No,-250,1
FIN_28d4a05f41,59,Male,North,40509,765,29398,3525,14938,51207,Self-Employed,Divorced,Mortgage,80,2,Business,32,0.41,8,0.07,66482,217113,No,897,0
FIN_0395d980c1,53,Male,East,47554,675,34548,1925,29282,79503,Self-Employed,Divorced,Mortgage,4,1,Business,32,0.83,8,0.04,105961,283999,No,1493,0
FIN_237ac56479,65,Female,West,51254,754,23826,2365,35850,37465,Unemployed,Single,Rent,74,5,Business,10,0.27,2,0.08,27112,124113,No,1538,1
FIN_b2ab96f168,34,Male,West,66919,815,39898,4185,37854,13540,Employed,Married,Own,54,5,Car,16,0.78,9,0.21,163142,191814,No,1533,0
FIN_4a9c06eeee,38,Female,East,61786,627,13908,3590,17081,38530,Self-Employed,Married,Rent,94,1,Car,3,0.68,2,0.21,137707,79162,No,1802,1
FIN_565f107b27,32,Other,South,69383,580,39876,2721,46629,27267,Employed,Single,Rent,60,1,Business,12,0.26,1,0.2,120895,326241,No,1285,0
FIN_e806475c83,43,Female,East,55020,572,23473,4377,30625,38584,Employed,Married,Own,3,3,Education,23,0.76,1,0.27,126204,421039,No,1085,0
FIN_3a4aa9b2c6,50,Female,North,52274,567,10883,2418,18443,77197,Employed,Married,Rent,68,4,Business,12,0.55,3,0.13,120034,133085,No,1084,0
FIN_e1d4359913,29,Male,East,45086,647,24706,754,5406,25802,Self-Employed,Divorced,Own,19,5,Personal,4,0.39,8,0.12,52122,244456,Yes,1161,0
FIN_63b6cb0e78,39,Male,West,67232,811,5825,2007,41414,27463,Self-Employed,Single,Mortgage,15,2,Business,32,0.54,5,0.28,100494,155589,No,1792,1
FIN_ed6ba97d4c,62,Female,West,62409,730,12029,6447,27609,42449,Employed,Single,Rent,48,2,Business,24,0.37,9,0.06,112506,168998,No,943,0
FIN_36bc2adb38,24,Male,West,38889,766,30547,3616,34362,27898,Retired,Married,Rent,40,3,Business,17,0.68,7,0.25,119789,268924,No,1320,0
FIN_c222616329,80,Female,East,2200,684,9248,1818,6762,19523,Self-Employed,Married,Mortgage,74,4,Business,38,0.24,4,0.28,75153,164727,No,736,0
FIN_07b11bba7e,45,Male,West,95541,596,26730,3946,39362,66667,Retired,Single,Mortgage,9,2,Business,20,0.52,7,0.17,55377,129524,No,1225,1
FIN_852a44d9e3,57,Female,South,-9386,654,26425,4614,44334,12822,Unemployed,Divorced,Mortgage,30,5,Car,35,0.54,7,0.25,130596,207691,No,1629,0
FIN_5f82a79725,57,Male,East,101403,654,10639,2474,13713,18882,Unemployed,Single,Own,99,5,Car,31,0.65,0,0.12,41801,78851,No,442,1
FIN_53159b74b4,67,Female,West,64414,680,22072,904,-6994,57540,Unemployed,Divorced,Mortgage,93,1,Business,9,0.69,2,0.28,52991,272832,No,1836,0
FIN_34b9936731,27,Female,South,81689,487,14117,3337,41821,53406,Self-Employed,Widowed,Rent,98,5,Car,22,0.42,5,0.18,75087,238449,No,1229,1
FIN_59b7186ae5,42,Female,East,71958,544,31246,3420,18974,65707,Retired,Married,Mortgage,42,3,Personal,24,0.66,3,0.03,149944,20772,No,253,1
FIN_73d4bed61c,29,Male,North,44617,794,13317,4046,-15766,45800,Employed,Widowed,Mortgage,72,1,Home,7,0.23,4,0.06,-19022,29713,No,1068,0
FIN_ddc9801ee6,18,Male,East,32742,549,2812,1118,36141,42325,Unemployed,Divorced,Own,44,3,Car,6,0.75,5,0.28,94769,371139,No,587,0
FIN_e4c217fd82,55,Female,South,55152,778,5192,3137,36853,7813,Self-Employed,Widowed,Own,40,4,Home,31,0.16,5,0.22,116760,279253,No,755,0
FIN_dcd51c8f42,54,Male,East,71961,758,19450,3055,7140,61942,Self-Employed,Widowed,Rent,0,1,Car,2,0.46,4,0.21,88075,132813,No,700,0
FIN_14987b6dda,76,Female,South,53817,538,28341,1809,38363,47090,Retired,Married,Mortgage,45,1,Business,11,0.41,8,0.16,108251,216460,No,1581,0
FIN_d24eb8edf4,29,Male,East,22313,711,14094,1717,14921,77151,Unemployed,Widowed,Mortgage,15,1,Personal,27,0.63,8,0.06,76088,46329,No,758,0
FIN_162862b7fa,54,Female,North,73090,806,14387,3755,44432,63165,Retired,Single,Rent,87,4,Education,17,0.69,2,0.27,3433,-30611,No,1326,0
FIN_863c11c339,29,Female,West,85091,600,37664,2940,5980,18557,Unemployed,Single,Own,23,2,Car,10,0.63,3,0.16,76825,397293,No,1134,0
FIN_b20585b9b2,73,Female,South,32823,646,13183,1095,19641,54129,Employed,Single,Mortgage,38,3,Car,13,0.52,3,0.26,178591,201042,No,329,0
FIN_4f938f33b3,56,Female,North,80345,554,10755,4381,23854,24167,Employed,Widowed,Rent,7,1,Car,5,0.28,6,0.14,141635,183228,No,1301,0
FIN_99341bb847,73,Female,West,21647,658,25371,3601,8741,31093,Unemployed,Married,Rent,67,3,Education,16,0.21,5,0.26,104696,172410,No,296,0
FIN_4a17d0dde6,73,Male,South,68269,679,22645,2930,17966,47597,Self-Employed,Widowed,Mortgage,57,3,Personal,38,0.78,8,0.13,101649,255976,No,284,0
FIN_ffc6c36577,49,Female,East,64260,493,24710,3093,33623,48100,Unemployed,Married,Own,56,5,Car,36,0.81,8,0.04,151690,203345,No,1729,0
FIN_bfc173473d,50,Male,East,35194,629,23229,3871,17257,47225,Employed,Married,Own,72,3,Business,15,0.54,8,0.24,28732,355072,No,753,0
FIN_0b10b3ce32,41,Female,West,86843,531,17134,2793,30399,71224,Retired,Divorced,Mortgage,79,3,Education,10,0.84,6,0.05,116020,234205,No,928,1
FIN_df3e67409f,48,Female,South,41346,649,32892,3191,15997,17783,Retired,Married,Mortgage,36,2,Car,27,0.46,2,0.07,111673,400275,No,1296,0
FIN_09f13c3603,79,Female,South,39266,697,2987,3922,4267,42194,Retired,Single,Mortgage,52,3,Business,0,0.19,7,0.21,85249,217952,No,609,0
FIN_0c4ac837c2,19,Female,West,86633,641,24604,1681,17550,45986,Unemployed,Divorced,Rent,94,4,Education,20,0.39,9,0.05,42838,48826,No,1754,0
FIN_da3ab9ab88,69,Male,East,39821,721,23275,1789,19246,103073,Self-Employed,Divorced,Rent,89,2,Business,11,0.6,7,0.28,-10186,185950,No,1084,1
FIN_f8befcef6e,18,Male,East,27093,542,41089,218,14601,51692,Self-Employed,Widowed,Rent,44,4,Car,12,0.66,2,0.26,72398,52603,No,1090,0
FIN_ff3c332e69,69,Male,South,86716,590,24669,592,23283,36986,Employed,Single,Mortgage,78,5,Personal,7,0.3,2,0.09,175262,300755,No,1574,0
FIN_b9202a4250,21,Female,West,91695,802,5478,1910,7255,55128,Employed,Divorced,Own,69,3,Education,30,0.11,2,0.1,133085,351120,Yes,670,0
FIN_566a73d4b8,25,Female,East,63380,644,30263,2684,50797,88106,Unemployed,Divorced,Own,48,5,Car,26,0.55,1,0.18,39308,2571,No,826,1
FIN_1f010dffe1,64,Female,West,4771,670,-1433,3025,36384,52962,Employed,Divorced,Own,51,2,Home,38,0.81,7,0.11,161032,344666,No,1224,1
FIN_529c4a21be,38,Male,East,83158,595,3554,2513,-3519,50046,Retired,Married,Mortgage,79,4,Home,29,0.88,9,0.12,65169,149286,No,1183,0
FIN_74a906b174,29,Male,West,87817,756,22057,512,3130,43982,Self-Employed,Widowed,Own,47,4,Car,13,0.4,8,0.18,147641,6581,Yes,1257,0
FIN_11795c5836,51,Female,West,70751,527,15517,3744,8603,37299,Self-Employed,Single,Own,49,2,Car,18,0.25,7,0.15,185093,220236,No,605,0
FIN_f54669f825,85,Female,North,95506,683,-2620,2011,24041,38054,Employed,Married,Mortgage,58,5,Education,10,0.62,8,0.08,121561,285376,Yes,567,0
FIN_55ae75c093,81,Male,West,55724,560,36422,3656,30854,25398,Employed,Married,Own,81,2,Car,14,0.41,3,0.02,73331,154403,No,1049,0
FIN_67aedf6564,45,Female,West,26324,664,25378,2783,21481,39848,Self-Employed,Married,Rent,59,3,Personal,9,0.84,6,0.17,99547,224083,No,549,0
FIN_530e2eaec2,58,Female,North,78653,515,24088,3229,29765,50765,Unemployed,Married,Own,11,2,Education,15,0.4,3,0.02,36747,185417,No,916,0
FIN_b31973d19c,88,Other,West,69122,598,28779,2583,4018,56486,Employed,Married,Rent,59,1,Home,10,0.39,8,0.18,24341,267502,No,360,0
FIN_bea997dc87,89,Other,South,61213,672,17641,2647,31039,16946,Unemployed,Married,Own,76,5,Home,20,0.13,7,0.11,107698,136424,No,817,0
FIN_9c127aecbb,64,Female,South,19352,585,25996,-541,16642,92030,Unemployed,Divorced,Mortgage,98,1,Car,30,0.66,2,0.02,-27945,35066,No,547,0
FIN_6da266a488,32,Female,West,85605,621,5249,2484,35370,21085,Self-Employed,Married,Rent,23,2,Personal,32,0.62,0,0.1,148035,550859,No,963,0
FIN_0e10ef00ea,38,Female,East,67496,483,577,2289,10942,37742,Self-Employed,Widowed,Mortgage,67,1,Education,15,0.64,7,0.05,88486,283525,No,955,1
FIN_4968904ccc,65,Female,East,31511,666,21681,3255,25724,33680,Self-Employed,Divorced,Rent,26,3,Car,19,0.5,8,0.13,129482,141922,No,569,0
FIN_fd4fe3079a,56,Male,East,74528,637,24699,2263,6617,61197,Unemployed,Divorced,Own,40,1,Home,34,0.55,8,0.18,72068,226483,No,1130,0
FIN_7046e21392,49,Female,West,102603,636,18323,2000,30092,15331,Unemployed,Divorced,Rent,90,2,Business,12,0.71,5,0.09,182108,-70597,No,296,0
FIN_17c522e839,23,Male,West,61825,679,22047,5602,23078,73357,Employed,Divorced,Rent,78,2,Car,12,0.56,3,0.11,120417,488171,No,1606,0
