person_id,age,gender,region,annual_income,credit_score,loan_amount,monthly_expense,savings_balance,investment_amount,employment_status,marital_status,home_ownership,credit_card_usage,num_credit_cards,loan_purpose,employment_years,debt_to_income_ratio,late_payment_history,savings_rate,housing_market_exposure,stock_market_exposure,bankruptcy_history,monthly_loan_installment,loan_default
7764845,32,Male,East,103747,428,18813,3476,13688,44218,Self-Employed,Single,Own,21,5,Business,10,0.87,9,0.14,137662,163300,No,1299,0
9159973,73,Female,North,84825,651,12469,5303,14235,55663,Retired,Married,Mortgage,79,4,Business,0,0.89,5,0.27,129217,219969,No,568,0
8214781,73,Male,East,34313,596,15629,3854,33667,80198,Unemployed,Widowed,Own,23,3,Education,1,0.11,2,0.22,175362,284268,No,1063,0
2948874,48,Male,East,15467,659,40915,4505,2088,62893,Retired,Single,Own,42,1,Business,5,0.85,4,0.2,37106,130260,Yes,518,0
821716,74,Male,South,44025,640,36320,4039,19864,28523,Self-Employed,Single,Mortgage,7,2,Car,8,0.88,6,0.21,122514,200291,No,1233,0
3303456,68,Female,West,48182,568,-26,4345,21531,36416,Retired,Widowed,Own,7,1,Car,26,0.32,6,0.17,82405,275131,No,758,0
600002,41,Female,West,21130,743,29720,4171,16155,47617,Employed,Divorced,Rent,74,5,Education,7,0.36,6,0.13,107660,100453,No,1036,1
366853,75,Female,East,96937,519,25481,3046,-3683,44240,Self-Employed,Divorced,Own,98,5,Car,15,0.37,1,0.22,91259,244744,Yes,1206,1
5128933,21,Other,North,81983,929,30583,2629,30316,12200,Unemployed,Married,Rent,78,5,Business,14,0.42,8,0.1,157652,194085,No,980,0
604686,27,Female,North,8871,640,30033,4905,33965,66116,Self-Employed,Widowed,Rent,70,3,Education,31,0.31,2,0.05,46338,191785,Yes,1140,0
2305994,80,Male,North,44654,633,13075,5075,10881,71908,Self-Employed,Married,Mortgage,58,3,Car,28,0.58,0,0.12,154041,413479,No,703,0
5965387,32,Male,South,58096,601,16156,1982,36559,67906,Self-Employed,Divorced,Rent,6,2,Car,33,0.24,2,0.09,163531,126651,No,1497,0
1630571,80,Female,South,66128,813,28282,5818,5515,55024,Unemployed,Married,Own,45,4,Education,5,0.65,4,0.13,192933,189662,No,995,0
3626090,36,Female,North,23548,768,4324,2341,21273,53378,Employed,Married,Own,48,3,Home,0,0.54,4,0.16,148095,7356,No,1183,0
9069901,80,Female,South,10750,696,28417,1920,16944,58198,Self-Employed,Divorced,Own,27,1,Business,19,0.16,7,0.11,132443,215280,No,422,0
5594205,73,Female,East,25120,661,31058,4054,14371,42896,Unemployed,Married,Mortgage,23,3,Business,1,0.43,7,0.11,142757,242589,No,1061,0
8423481,38,Male,West,45136,577,-4063,2420,24253,21310,Self-Employed,Married,Own,88,5,Home,38,0.38,4,0.18,116131,289917,No,1168,0
4845827,51,Male,West,113800,586,30467,4592,36833,57904,Unemployed,Divorced,Mortgage,94,2,Car,18,0.19,1,0.03,82609,352584,No,1019,0
9530672,34,Male,West,81123,725,26848,5449,20215,10785,Self-Employed,Single,Rent,30,1,Business,27,0.65,4,0.17,103009,186129,No,208,0
9665249,35,Male,South,69702,638,6523,1179,31679,25407,Self-Employed,Married,Rent,48,1,Home,1,0.23,2,0.3,191108,344850,Yes,1047,0
4194544,83,Female,North,49504,745,24968,4504,17584,63638,Unemployed,Single,Rent,83,1,Car,32,0.57,6,0.15,78539,142452,No,660,0
1266452,68,Male,South,76718,681,34040,3550,39136,40904,Self-Employed,Married,Rent,83,5,Car,4,0.22,5,0.28,125459,238126,No,-108,0
9062104,82,Male,West,6423,716,27338,3694,25859,58852,Retired,Single,Own,96,3,Car,36,0.37,7,0.28,104670,181898,No,1571,0
7264388,60,Female,West,42348,678,23578,3688,19206,57742,Unemployed,Widowed,Mortgage,5,1,Car,1,0.53,4,0.13,106271,293064,No,218,0
9525921,74,Female,South,32268,646,12372,2824,8970,59215,Employed,Divorced,Mortgage,80,5,Education,38,0.89,0,0.2,80545,225100,No,881,0
5363156,27,Male,West,84039,655,11397,3158,26514,56093,Unemployed,Single,Mortgage,19,4,Car,20,0.83,2,0.19,49214,367911,No,1332,0
9228805,54,Male,North,36606,588,14796,2643,32743,97822,Self-Employed,Divorced,Mortgage,75,2,Business,39,0.62,4,0.09,120388,324419,No,627,1
9130995,65,Male,East,50832,599,14681,3547,31397,62651,Unemployed,Widowed,Rent,75,4,Personal,27,0.42,1,0.05,58556,115848,No,1325,0
658979,86,Female,West,38295,674,14511,2026,29490,75559,Unemployed,Widowed,Rent,63,5,Home,29,0.67,1,0.14,62148,299288,No,688,0
7275014,73,Male,West,84870,734,18920,2490,28699,58951,Unemployed,Divorced,Mortgage,30,1,Car,28,0.42,7,0.02,87806,186872,No,261,0
1596295,53,Female,West,45427,430,16545,2714,9577,34730,Self-Employed,Single,Own,32,5,Home,35,0.49,5,0.13,99288,171364,Yes,1241,0
542062,48,Female,East,73454,726,15763,2773,40754,125540,Employed,Widowed,Rent,19,4,Education,20,0.14,4,0.29,17595,290888,No,818,0
4194629,31,Female,East,-43042,599,27962,4633,4345,45795,Self-Employed,Divorced,Mortgage,2,3,Personal,18,0.88,1,0.21,150071,331439,No,1486,0
2736678,55,Female,North,48309,567,12062,103,13334,23161,Retired,Married,Rent,24,5,Personal,6,0.43,0,0.11,122758,51872,No,1047,0
4809521,32,Female,North,43711,765,26022,2652,9631,57077,Employed,Divorced,Rent,40,1,Education,38,0.38,2,0.26,53736,290385,No,1097,0
8075823,33,Male,South,95867,632,30635,3305,5668,32728,Unemployed,Divorced,Own,92,1,Education,6,0.3,2,0.28,8727,290440,No,315,1
8923228,70,Male,South,40218,730,27283,1803,39191,39527,Employed,Single,Mortgage,21,1,Education,21,0.8,9,0.22,128862,225197,Yes,936,0
540862,59,Female,South,26352,723,13225,5399,43728,59885,Self-Employed,Widowed,Rent,37,4,Business,30,0.68,7,0.14,151717,164694,No,1175,0
6501678,24,Female,East,45880,630,-1724,2149,-1251,80397,Retired,Divorced,Own,54,4,Home,39,0.37,6,0.21,138579,88536,No,1271,0
5396289,74,Male,South,41537,656,18864,2873,62867,48407,Retired,Married,Mortgage,86,5,Personal,35,0.63,6,0.19,58151,275074,No,1433,1
227240,72,Female,South,107909,629,19955,2996,25853,28641,Unemployed,Widowed,Mortgage,87,5,Car,33,0.76,8,0.12,80689,168683,Yes,856,0
2997475,69,Male,North,32510,606,3889,397,28025,38778,Self-Employed,Single,Rent,3,2,Business,16,0.75,1,0.14,170367,131839,No,845,0
9410754,21,Male,North,100741,527,29063,3977,5988,102165,Self-Employed,Divorced,Own,98,4,Car,14,0.21,7,0.26,117106,2756,No,-178,0
2072909,60,Male,South,37177,865,34720,2242,5321,76890,Self-Employed,Single,Mortgage,93,2,Home,9,0.81,1,0.16,61242,254337,No,1102,0
5345449,57,Female,South,43937,618,29746,6147,25627,37295,Retired,Single,Mortgage,28,3,Home,30,0.47,7,0.18,95765,33545,No,1799,0
4102095,47,Male,North,69801,598,10268,1422,29352,69434,Retired,Married,Own,69,4,Business,10,0.8,9,0.08,28369,172454,No,1105,0
5739815,27,Male,North,60197,648,29031,2929,16777,27573,Unemployed,Single,Own,42,3,Home,9,0.65,1,0.16,72804,177106,No,368,0
4236758,24,Male,West,75618,606,13153,1745,9791,33423,Employed,Single,Mortgage,74,2,Personal,25,0.35,2,0.05,98349,345133,Yes,1497,0
2237428,53,Female,North,48453,688,24329,2983,41627,53562,Employed,Single,Rent,12,5,Personal,9,0.27,9,0.03,155282,243286,No,1139,0
7730987,52,Male,East,44945,458,24395,3064,7258,47823,Employed,Single,Mortgage,60,3,Personal,9,0.65,3,0.07,163258,133978,No,1168,0
575517,56,Male,South,77163,764,14273,2434,12068,21539,Retired,Divorced,Mortgage,86,5,Business,21,0.5,8,0.23,110961,426211,No,1677,0
985544,53,Male,East,103635,465,27156,2775,19210,55424,Self-Employed,Widowed,Rent,22,3,Personal,1,0.36,4,0.09,111901,144369,No,413,0
8302713,87,Female,South,59193,826,21455,2440,18504,36888,Unemployed,Widowed,Mortgage,40,1,Car,5,0.8,9,0.11,102064,281583,Yes,906,1
9723802,66,Male,West,66632,727,45227,690,30584,46357,Employed,Divorced,Mortgage,42,1,Personal,35,0.77,7,0.14,130094,280392,No,461,0
9411484,76,Male,East,80625,563,27927,1603,8582,17541,Employed,Single,Own,31,2,Business,24,0.63,1,0.15,78199,146651,Yes,1005,0
4870667,66,Female,South,88821,655,13745,2473,23024,58085,Employed,Single,Own,50,1,Personal,1,0.19,3,0.2,140154,224243,No,1004,1
776693,43,Female,North,49619,657,2390,2330,8678,66616,Self-Employed,Single,Own,84,4,Education,21,0.8,1,0.09,88708,107937,No,1633,0
5823092,53,Male,South,35471,708,32102,2492,23131,34560,Employed,Married,Own,42,3,Home,15,0.29,1,0.13,67170,457421,No,1162,0
4669993,60,Male,South,56938,642,17913,3591,18506,41630,Employed,Widowed,Own,45,3,Personal,33,0.77,3,0.01,115244,213690,No,1809,0
1432386,60,Male,East,36107,515,28003,2041,18765,71581,Employed,Married,Mortgage,60,1,Personal,15,0.47,9,0.11,13558,153063,No,819,0
7640840,50,Other,East,77231,594,26922,2296,6658,67394,Employed,Single,Mortgage,77,3,Business,16,0.21,3,0.2,97916,99910,No,1358,0
7899878,62,Other,North,87452,605,31540,1575,19835,32255,Employed,Single,Rent,84,1,Home,21,0.16,8,0.02,23436,164718,No,665,0
3645518,62,Male,East,67490,646,19764,4348,29398,15121,Self-Employed,Married,Rent,3,4,Business,37,0.62,1,0.25,145600,191440,Yes,839,0
7371569,32,Female,South,29794,620,19625,321,19120,34678,Retired,Divorced,Mortgage,62,4,Business,33,0.55,7,0.04,154183,157121,No,787,0
8012888,34,Female,West,17798,636,26808,4553,36839,47363,Unemployed,Divorced,Mortgage,2,1,Business,24,0.12,4,0.24,107501,321703,Yes,-38,0
690348,29,Female,West,50848,803,-1714,3978,3581,72217,Self-Employed,Married,Rent,36,2,Business,29,0.76,3,0.02,95092,247516,No,1043,1
3374807,39,Female,South,85121,787,19097,2881,8190,33562,Retired,Divorced,Mortgage,85,1,Education,13,0.4,1,0.07,132112,120776,No,697,0
6753784,40,Female,South,114810,421,39379,705,-7909,58259,Retired,Married,Mortgage,34,3,Car,16,0.16,6,0.22,31726,90457,Yes,515,0
7309522,29,Male,East,-1648,667,30756,5895,29855,49189,Employed,Married,Mortgage,77,3,Education,25,0.39,0,0.05,126060,210853,No,68,0
8262563,85,Female,South,67288,722,58272,3918,49582,14844,Unemployed,Single,Rent,63,2,Home,37,0.77,8,0.06,115225,225640,No,1127,0
2761105,68,Female,South,60324,569,22862,2528,9763,47607,Self-Employed,Widowed,Own,14,4,Home,19,0.14,7,0.02,178065,275530,No,1421,0
893165,30,Male,West,75252,758,10503,1261,27808,27276,Employed,Married,Rent,50,5,Home,24,0.35,2,0.3,81714,236491,No,-255,1
1828443,74,Female,East,52265,829,23451,4262,-1655,61812,Self-Employed,Married,Own,33,3,Business,13,0.88,5,0.19,209870,215730,No,990,1
1598111,72,Female,South,64130,671,13429,3127,18613,14355,Employed,Married,Mortgage,17,1,Car,7,0.48,3,0.06,110552,234746,Yes,2460,0
7256044,45,Male,North,60224,482,27719,49,38202,17686,Retired,Widowed,Rent,55,4,Home,13,0.16,7,0.26,13224,116185,No,-36,1
9525890,61,Other,North,77928,605,15770,3528,-1476,63076,Retired,Divorced,Rent,60,5,Education,28,0.66,7,0.09,65388,139724,No,1899,0
9033822,36,Female,South,54895,637,8671,2732,-11623,45114,Employed,Single,Rent,19,5,Education,17,0.1,0,0.26,66951,266653,No,1241,0
5137251,63,Male,South,27911,638,22533,2683,25511,46357,Retired,Divorced,Rent,83,4,Business,12,0.56,3,0.06,-31839,216685,No,1520,0
1955016,20,Female,South,22625,687,23130,3023,27365,55089,Unemployed,Widowed,Mortgage,77,4,Car,9,0.46,3,0.14,100741,262881,Yes,1934,1
2831682,37,Female,East,89018,712,22315,4685,23186,36459,Unemployed,Widowed,Rent,85,1,Business,15,0.31,1,0.14,226367,182107,No,626,0
7850063,42,Female,West,58893,731,33355,2920,26986,71621,Unemployed,Married,Rent,79,2,Personal,23,0.73,4,0.02,105860,243474,No,1522,0
1089746,73,Female,North,82272,576,6558,2772,58126,65927,Retired,Single,Own,43,4,Car,33,0.73,4,0.18,87144,316749,No,231,0
4519333,78,Female,East,22837,571,3456,4712,-1984,40470,Employed,Divorced,Rent,78,3,Business,5,0.12,3,0.09,195210,252069,No,705,1
4604401,72,Female,East,53655,512,19435,2518,3130,37728,Retired,Married,Rent,32,1,Education,15,0.6,7,0.06,118978,256829,No,688,0
1792786,52,Other,North,29612,573,24615,2600,8862,60305,Self-Employed,Married,Own,87,5,Personal,38,0.3,4,0.27,59982,155311,No,974,0
7164767,76,Female,South,45180,685,23842,4827,21590,42962,Unemployed,Divorced,Own,26,2,Car,0,0.41,2,0.04,41511,204654,No,981,1
5645704,56,Male,North,42905,614,4433,3828,-4125,59127,Retired,Married,Mortgage,71,3,Personal,15,0.89,5,0.23,7150,238375,Yes,1010,0
6662528,74,Female,West,55000,584,3294,3840,17706,82205,Self-Employed,Married,Rent,36,5,Business,35,0.74,2,0.16,139497,287930,No,1119,0
7357955,84,Male,West,37617,764,22041,1873,13032,32197,Employed,Single,Rent,41,2,Education,31,0.67,0,0.05,97524,223873,No,973,1
1445398,51,Male,South,35422,746,24250,1885,23177,50326,Retired,Widowed,Mortgage,59,3,Car,10,0.17,0,0.27,115402,270709,Yes,1365,0
948211,58,Male,East,30187,683,24520,2366,26565,39893,Employed,Single,Rent,83,5,Education,6,0.63,2,0.16,116359,89284,No,1009,0
6648553,39,Female,South,93255,708,10746,2833,3026,72172,Retired,Married,Own,58,1,Education,30,0.9,3,0.2,85424,292101,No,1546,0
764603,44,Male,West,141045,1002,31367,782,38485,53047,Retired,Widowed,Rent,9,5,Car,26,0.14,4,0.23,107439,305630,No,584,0
3774052,38,Male,North,28614,676,19553,3105,3331,73409,Retired,Widowed,Own,51,5,Education,37,0.36,9,0.06,49662,201050,No,465,0
6671057,58,Female,East,59523,690,11964,3611,14854,37402,Employed,Married,Rent,42,4,Home,8,0.82,2,0.01,21480,358548,No,1237,0
2045147,48,Female,North,37318,635,13169,4689,40986,21956,Unemployed,Divorced,Mortgage,54,1,Personal,17,0.3,4,0.03,158949,347007,Yes,1158,1
4239683,44,Female,South,20715,636,24864,2953,6375,69052,Employed,Single,Mortgage,81,4,Business,20,0.14,9,0.23,-2067,230779,No,905,0
8852075,54,Female,North,51018,492,29187,5622,38874,46920,Retired,Divorced,Own,54,4,Home,26,0.76,8,0.22,159871,96032,Yes,780,1
7374710,83,Male,South,90462,594,24054,3025,13444,60599,Employed,Divorced,Own,13,3,Business,0,0.16,9,0.13,125397,25638,No,803,0
6002175,71,Male,South,40025,646,21102,2950,23493,33350,Self-Employed,Married,Rent,69,2,Home,12,0.56,5,0.08,115126,247762,No,807,0
6411994,26,Female,North,25942,642,33432,3673,21819,79002,Employed,Widowed,Mortgage,36,4,Education,36,0.79,6,0.06,121847,90192,Yes,286,0
359074,39,Female,West,40710,592,22456,2289,23298,71105,Self-Employed,Single,Mortgage,66,1,Business,26,0.71,0,0.23,122654,110906,No,1085,0
1631385,53,Other,West,15176,887,20852,4991,30016,62392,Retired,Single,Rent,85,3,Home,28,0.53,7,0.27,65046,59056,No,965,1
4874725,27,Female,East,98709,674,11365,1185,10077,62237,Retired,Widowed,Mortgage,49,4,Education,6,0.43,9,0.04,162542,268530,No,1431,0
7618356,76,Male,South,50415,527,37113,3549,3320,37116,Retired,Widowed,Mortgage,2,5,Education,27,0.88,0,0.3,58393,277675,No,558,0
3838451,57,Female,North,69936,697,22975,2586,10022,45672,Unemployed,Divorced,Own,55,3,Education,28,0.38,1,0.03,169890,209430,No,612,0
7408588,71,Female,South,120442,698,27927,1311,44482,24936,Retired,Single,Rent,9,1,Home,6,0.21,6,0.08,74840,103881,No,1430,0
1574340,56,Male,North,77252,602,22226,3391,5945,41669,Unemployed,Single,Rent,13,4,Home,27,0.37,9,0.23,78131,203829,No,1979,0
6728977,24,Female,South,45381,584,11400,2490,19310,10182,Employed,Single,Rent,93,5,Personal,25,0.11,5,0.08,121159,-48788,No,355,1
1874071,21,Female,South,49727,779,26361,5188,12913,31233,Retired,Divorced,Rent,47,1,Business,4,0.19,6,0.13,115460,206603,No,1180,0
1458928,32,Male,North,55225,528,28341,3345,4716,31472,Self-Employed,Married,Own,77,3,Education,26,0.89,6,0.07,129727,208084,No,759,0
3797114,65,Female,West,91306,848,29147,4060,19901,54158,Retired,Widowed,Mortgage,16,4,Education,34,0.19,6,0.25,147117,43798,No,943,0
2167547,23,Female,South,17326,498,38025,632,24742,44105,Unemployed,Single,Own,40,3,Business,14,0.55,0,0.3,110864,250654,No,1516,1
2598775,52,Female,East,37167,706,17813,3045,6187,26671,Retired,Married,Rent,17,2,Business,29,0.42,5,0.2,99405,276004,No,1055,0
3177393,89,Female,West,40555,777,13193,1801,25371,28789,Self-Employed,Divorced,Mortgage,18,3,Education,14,0.85,5,0.09,48080,175917,No,429,0
4489711,88,Female,West,101072,626,-11031,957,43246,59988,Unemployed,Widowed,Rent,27,3,Personal,24,0.27,4,0.21,65003,338574,No,1838,0
278743,85,Male,North,30688,550,17349,2475,16367,66944,Self-Employed,Widowed,Mortgage,89,1,Home,32,0.71,9,0.27,111601,217308,No,1088,0
6391131,75,Other,West,64682,721,21677,4871,3703,45487,Employed,Widowed,Own,33,1,Car,1,0.64,3,0.02,109064,151786,No,1221,0
6657749,36,Female,North,133112,523,28540,2526,-5141,89017,Employed,Single,Mortgage,8,2,Car,20,0.45,3,0.18,55958,166256,No,1213,1
2281261,79,Male,South,18115,737,19296,4137,21917,48643,Self-Employed,Widowed,Own,95,3,Car,0,0.49,7,0.13,21035,254593,No,1143,0
6079635,88,Male,North,38068,618,25888,4433,-1851,43708,Employed,Divorced,Rent,80,3,Car,31,0.8,6,0.23,42060,82395,No,1755,0
5727040,27,Male,South,73692,653,5634,3185,41397,69379,Employed,Divorced,Own,32,1,Business,12,0.81,1,0.26,27607,75633,No,967,0
9653419,42,Female,East,67240,597,28976,3458,10162,63022,Retired,Widowed,Mortgage,51,1,Business,18,0.51,7,0.23,105289,359809,No,438,0
891314,61,Male,North,63303,750,4803,5084,22918,72070,Self-Employed,Married,Mortgage,70,3,Business,10,0.27,3,0.17,139755,143447,Yes,712,0
5317875,75,Male,East,45911,693,10996,645,19782,40982,Employed,Divorced,Rent,74,2,Personal,24,0.56,8,0.2,144651,377088,No,872,1
59841,42,Male,North,42568,765,46503,3470,7214,70017,Self-Employed,Single,Own,17,1,Business,15,0.38,4,0.08,139816,150639,No,313,0
5080970,57,Female,North,48251,666,11984,2182,-11555,54071,Unemployed,Divorced,Own,12,1,Car,27,0.87,0,0.21,66271,334893,No,1351,0
9575607,87,Male,East,98904,741,-6402,1585,15594,90142,Unemployed,Single,Own,26,2,Education,3,0.63,8,0.28,77090,141529,No,1405,0
2302390,27,Female,West,35748,609,13644,3804,17240,60831,Unemployed,Widowed,Own,31,2,Business,31,0.19,4,0.11,145487,128978,No,1343,0
9143866,83,Female,West,56338,577,7753,326,32615,40046,Unemployed,Single,Rent,46,1,Car,32,0.35,4,0.17,95615,140143,No,340,1
2822494,42,Female,South,41794,833,7892,2791,26798,52820,Employed,Single,Own,29,1,Education,5,0.49,4,0.25,76235,163511,No,1193,0
3818435,88,Male,South,40346,836,22224,4142,35904,22457,Self-Employed,Divorced,Own,97,1,Car,10,0.61,4,0.21,56773,189345,No,1022,0
1828612,28,Female,West,48267,671,18490,1222,30792,51417,Retired,Divorced,Own,85,5,Car,15,0.73,2,0.21,130415,42852,No,1341,0
9195227,53,Female,West,19058,666,10991,3014,11317,87194,Retired,Single,Own,25,5,Education,35,0.72,6,0.29,80685,119836,Yes,1185,1
6247878,66,Male,North,47105,702,19380,3939,14581,15996,Retired,Widowed,Mortgage,84,5,Car,0,0.24,7,0.18,149658,233086,Yes,943,0
5387818,65,Male,North,68451,610,422,1921,10862,11990,Unemployed,Divorced,Own,15,5,Business,13,0.67,5,0.14,152366,296400,No,1291,0
8709434,24,Female,North,126100,543,13509,3954,7752,55089,Self-Employed,Married,Own,83,5,Education,23,0.64,3,0.27,88596,101893,No,932,0
3529759,68,Female,East,984,634,18217,1336,24445,73379,Retired,Single,Rent,82,4,Business,38,0.56,0,0.13,83231,226908,No,723,0
9709135,34,Male,South,41586,492,25715,4858,19745,104096,Employed,Widowed,Mortgage,91,2,Education,19,0.6,8,0.27,111598,387624,No,911,1
4176849,49,Male,West,79882,810,16324,2190,23617,35014,Unemployed,Married,Own,45,4,Home,16,0.33,6,0.22,119939,188611,No,1158,1
9215798,43,Female,South,67474,623,24810,4809,31883,43758,Employed,Married,Own,24,2,Home,9,0.24,8,0.25,164287,145952,No,1300,0
7617936,39,Female,East,37815,560,45595,2748,41057,43129,Unemployed,Married,Rent,37,3,Car,13,0.79,4,0.17,153406,226015,No,970,0
3190730,30,Female,South,73271,428,30091,4839,18594,67402,Employed,Divorced,Own,97,1,Car,27,0.8,7,0.04,118782,-19724,No,1209,0
959858,29,Male,South,58174,560,1298,2840,18470,80392,Retired,Single,Rent,60,1,Personal,37,0.71,7,0.08,172150,132508,No,721,0
4609777,88,Other,North,71501,664,14908,5207,9944,51879,Retired,Widowed,Rent,8,1,Education,11,0.29,1,0.2,33568,140586,No,741,0
5055785,18,Male,South,61566,658,24798,4713,6843,33780,Retired,Widowed,Own,27,1,Home,3,0.7,1,0.26,48158,245127,No,1011,0
2427166,50,Female,North,87294,704,14003,3151,49629,58890,Self-Employed,Single,Own,32,1,Education,7,0.49,9,0.06,82747,229764,No,720,0
6633244,31,Male,North,51858,561,28196,204,1532,34224,Self-Employed,Divorced,Mortgage,87,2,Business,38,0.69,5,0.19,54793,208630,No,824,0
5187442,81,Male,South,53794,797,22760,3146,28480,63133,Self-Employed,Widowed,Own,73,5,Car,12,0.21,1,0.16,71793,228186,No,1887,0
3952985,60,Female,North,37074,674,8667,4368,20395,53961,Retired,Married,Rent,74,3,Home,38,0.36,0,0.18,36921,33714,No,1061,0
9797398,75,Male,North,13906,628,5050,3120,15999,69043,Employed,Married,Mortgage,64,1,Car,25,0.49,0,0.26,174944,305426,Yes,917,0
8085455,58,Female,West,49588,625,17551,2713,-11984,54476,Unemployed,Divorced,Mortgage,29,3,Education,30,0.69,0,0.04,67112,110426,Yes,674,0
348344,85,Male,North,49119,694,9351,3093,31286,20095,Employed,Divorced,Own,10,1,Car,5,0.77,1,0.16,186369,160801,No,883,0
6847363,56,Male,East,88412,655,31380,4233,5636,74609,Unemployed,Divorced,Rent,23,4,Car,20,0.52,0,0.07,100854,194717,No,469,1
8299337,18,Male,West,48883,882,31010,2944,-8485,90578,Self-Employed,Single,Own,85,5,Business,31,0.78,8,0.07,156338,117842,No,1810,0
2533104,58,Male,East,82767,626,13566,3180,55806,28624,Self-Employed,Divorced,Mortgage,17,3,Car,7,0.52,2,0.3,195573,432743,No,744,0
9017974,62,Female,West,21240,496,6267,3103,25071,53308,Self-Employed,Widowed,Rent,0,4,Home,27,0.5,8,0.11,53408,13912,No,611,0
1758067,30,Female,West,60153,746,18239,2999,38425,60812,Retired,Divorced,Own,75,2,Car,5,0.68,0,0.19,134057,303356,No,881,1
7286902,88,Male,North,33482,699,26189,3598,43989,84947,Employed,Divorced,Own,84,5,Education,6,0.28,9,0.13,53546,332360,No,683,0
4675452,26,Female,North,54197,714,23690,2814,-3091,62535,Self-Employed,Divorced,Rent,57,3,Education,18,0.48,3,0.21,186523,333843,No,1063,0
815304,80,Male,South,51109,700,16044,6573,-29575,32732,Self-Employed,Widowed,Own,55,4,Home,23,0.74,3,0.09,136335,171816,No,971,0
6555594,40,Female,West,32864,677,61,832,19808,55914,Employed,Single,Rent,81,1,Car,11,0.42,2,0.01,26047,101825,No,1633,0
4620419,71,Male,East,63852,675,27690,1825,33690,55123,Employed,Married,Own,7,1,Education,10,0.76,5,0.22,85218,180794,No,1312,1
699115,64,Male,South,80314,651,11578,3918,28116,53986,Retired,Divorced,Mortgage,67,3,Personal,5,0.34,0,0.14,133805,41095,No,1369,0
1037800,56,Female,West,69509,623,28749,4516,18636,59792,Unemployed,Single,Rent,15,1,Car,0,0.19,7,0.05,110992,35664,No,617,0
4011183,43,Male,East,36051,479,24473,4762,27519,42100,Employed,Divorced,Rent,85,5,Home,30,0.58,9,0.08,25112,278326,No,1544,0
6288234,18,Female,South,49637,800,10269,1914,24655,53080,Retired,Single,Own,83,3,Home,28,0.26,5,0.05,79695,465894,No,1456,1
3326150,31,Male,West,54440,600,30873,791,24477,38618,Unemployed,Married,Mortgage,41,2,Education,39,0.69,9,0.27,57984,352159,No,2111,1
4485730,82,Male,South,83847,793,13538,2004,7437,73304,Employed,Married,Mortgage,60,5,Education,25,0.57,3,0.24,130471,88853,No,558,1
1184394,86,Female,West,66234,606,6670,3303,3307,45121,Employed,Widowed,Own,22,1,Car,8,0.38,1,0.24,89176,130727,No,788,0
5901527,84,Male,South,60369,557,34179,3174,17767,62073,Self-Employed,Single,Own,52,5,Car,8,0.13,5,0.08,121715,227687,No,829,1
2908753,66,Female,West,6010,688,27373,2255,11959,82076,Unemployed,Married,Own,34,2,Education,31,0.41,7,0.1,98439,-13593,No,1477,0
3323052,67,Female,East,63935,465,11101,3096,25129,52494,Employed,Divorced,Mortgage,59,1,Car,23,0.74,8,0.03,27287,211109,No,974,1
9078980,75,Female,East,6870,753,11339,1445,13827,63938,Unemployed,Divorced,Rent,4,1,Personal,10,0.81,9,0.23,98775,181243,No,769,0
6159211,70,Male,South,49045,591,14011,1198,19552,81996,Retired,Married,Own,36,1,Education,20,0.15,9,0.16,197820,239649,Yes,1325,0
7740042,74,Other,West,78518,681,16128,3233,26243,18276,Self-Employed,Divorced,Rent,22,4,Car,32,0.67,5,0.13,135822,246672,No,692,0
6270418,35,Female,North,57212,436,12576,2133,18493,51336,Retired,Married,Own,83,1,Education,5,0.78,6,0.05,79864,190875,No,908,0
9203622,33,Male,South,33454,676,28172,4104,8277,32494,Retired,Widowed,Own,40,2,Business,24,0.67,3,0.11,99188,200071,No,597,0
334867,19,Male,South,41815,726,-9580,2616,10396,65876,Unemployed,Divorced,Mortgage,84,3,Car,11,0.74,5,0.12,102774,248702,No,373,1
8994764,30,Male,South,80600,512,21559,4768,28252,81319,Self-Employed,Married,Rent,4,3,Personal,36,0.71,1,0.18,169185,159620,No,605,0
164221,62,Female,North,46963,526,23321,4657,-1594,39270,Self-Employed,Divorced,Rent,88,2,Car,38,0.2,3,0.24,82849,151227,No,459,0
1126462,89,Male,South,36301,535,23986,3586,9869,43014,Unemployed,Married,Mortgage,1,4,Home,35,0.37,5,0.15,34062,336947,No,820,0
3938270,60,Male,North,13899,552,15233,3622,17623,44453,Employed,Widowed,Mortgage,93,3,Personal,5,0.18,8,0.02,86697,151264,No,553,0
8478522,89,Male,South,16163,626,27386,3632,22355,20266,Retired,Single,Own,3,1,Car,27,0.32,1,0.22,100552,266644,No,1554,1
5174811,71,Male,East,37035,661,38679,4269,4095,3133,Unemployed,Divorced,Rent,6,3,Education,19,0.26,4,0.17,108737,117552,No,1379,0
291744,48,Male,East,60799,722,27366,4299,149,30981,Unemployed,Divorced,Rent,0,3,Personal,39,0.23,7,0.23,107402,269021,No,288,1
5677929,26,Female,South,39361,628,19495,5239,11428,28735,Self-Employed,Divorced,Own,48,3,Personal,15,0.53,6,0.11,107381,126768,Yes,1296,1
6613662,65,Female,South,103872,689,32407,3021,10223,52686,Unemployed,Married,Own,53,2,Car,28,0.15,9,0.17,126625,259033,No,825,0
