person_id,age,gender,region,annual_income,credit_score,loan_amount,monthly_expense,savings_balance,investment_amount,employment_status,marital_status,home_ownership,credit_card_usage,num_credit_cards,loan_purpose,employment_years,debt_to_income_ratio,late_payment_history,savings_rate,housing_market_exposure,stock_market_exposure,bankruptcy_history,monthly_loan_installment,loan_default
1066266,42,Male,South,69523,670,13403,3716,37217,30856,Self-Employed,Divorced,Own,2,5,Personal,22,0.21,6,0.22,177969,163732,Yes,386,0
4635379,66,Female,South,50719,595,18634,1697,31181,51811,Self-Employed,Single,Mortgage,47,5,Home,34,0.46,3,0.16,130990,-781,No,1238,0
1047434,66,Male,East,62654,689,13409,4119,30920,53205,Unemployed,Single,Rent,42,1,Education,2,0.27,2,0.19,77294,96742,No,523,0
5415068,28,Female,South,61728,660,19195,3579,15979,62168,Employed,Divorced,Rent,96,2,Car,5,0.71,4,0.26,76459,267838,No,603,0
751596,79,Male,West,78859,567,15683,3149,14914,51562,Unemployed,Married,Mortgage,29,3,Home,26,0.87,3,0.03,-12577,107163,No,1282,0
7367097,53,Female,North,66008,728,-6318,2721,8697,52387,Employed,Married,Rent,88,5,Education,29,0.45,5,0.26,78048,363795,No,999,0
9002672,56,Female,East,53772,791,21503,905,-6571,52448,Self-Employed,Single,Own,74,5,Personal,37,0.45,2,0.13,98273,229770,No,1266,0
1176129,70,Female,East,114891,615,28838,2474,6149,42670,Unemployed,Divorced,Rent,44,5,Car,32,0.38,0,0.06,65174,130148,No,452,0
8955,73,Male,North,37112,717,15610,5129,22516,48827,Employed,Married,Mortgage,87,2,Education,9,0.85,9,0.1,74193,286478,No,550,0
5054456,18,Female,North,49413,631,30059,5049,14836,65182,Employed,Divorced,Mortgage,55,1,Home,18,0.14,6,0.14,97980,-6482,No,892,1
2914051,73,Female,East,90084,585,33017,3031,-6974,41226,Unemployed,Divorced,Rent,50,5,Personal,6,0.69,0,0.04,217959,272126,Yes,1857,1
6069280,33,Male,East,34250,636,17177,6249,6268,36524,Retired,Widowed,Mortgage,61,3,Home,27,0.19,3,0.2,76836,375670,No,286,0
1787921,47,Female,East,99590,582,877,2454,23498,114895,Self-Employed,Married,Rent,54,3,Education,32,0.33,1,0.15,45354,123246,Yes,1367,0
9325234,29,Male,South,60376,554,14692,2943,34864,15883,Employed,Married,Mortgage,25,3,Business,30,0.45,2,0.29,185791,74822,No,-120,1
9459276,52,Male,East,73570,735,18999,3181,31259,67581,Unemployed,Single,Rent,91,2,Education,16,0.86,3,0.29,10694,319718,No,1497,0
3410426,69,Male,South,81301,635,17549,2429,10216,35751,Retired,Divorced,Mortgage,65,1,Business,13,0.74,1,0.14,177896,326271,No,1827,0
3703937,48,Female,East,93468,457,25517,3495,28095,82650,Retired,Married,Rent,68,1,Education,9,0.86,3,0.15,151924,253170,No,993,0
175897,85,Female,North,39561,497,21074,803,3291,27264,Self-Employed,Divorced,Own,7,2,Education,36,0.68,2,0.02,84834,408612,No,1738,0
5900659,69,Male,South,63438,809,17402,3194,-1732,52963,Employed,Single,Mortgage,99,2,Home,13,0.66,4,0.29,89090,176207,No,783,0
5195730,24,Female,South,38359,868,24414,2989,24142,56418,Retired,Married,Mortgage,79,2,Home,16,0.8,4,0.04,82746,-11092,No,1408,1
94035,62,Female,West,43376,679,27842,3057,1766,72481,Unemployed,Divorced,Mortgage,70,4,Car,12,0.21,9,0.26,80284,177913,No,-163,1
4706107,73,Male,West,50664,617,13984,2855,4261,49744,Employed,Single,Own,49,2,Home,21,0.33,4,0.13,94475,224567,No,659,1
7886000,75,Female,West,94612,737,-5096,2282,11328,55517,Self-Employed,Married,Mortgage,15,3,Business,19,0.73,7,0.13,96575,51939,No,19,0
7571627,81,Female,West,47265,677,25282,4540,21926,32407,Employed,Married,Mortgage,37,3,Personal,21,0.74,9,0.09,23117,240866,No,580,0
7276726,29,Female,North,65402,660,19795,3971,15936,75609,Unemployed,Divorced,Mortgage,76,4,Home,9,0.68,4,0.24,191235,216246,No,238,1
7918544,24,Female,North,71543,618,23009,46,16465,39791,Self-Employed,Single,Rent,12,5,Car,25,0.14,3,0.03,207256,189689,Yes,1124,0
2530008,72,Male,North,87998,829,22091,802,24275,36756,Self-Employed,Married,Mortgage,43,4,Home,19,0.9,1,0.22,71549,248264,No,833,0
2758997,79,Male,South,76161,619,673,3991,36513,50216,Retired,Widowed,Mortgage,76,2,Personal,33,0.53,2,0.24,185481,267442,No,1514,0
5439768,72,Female,West,48188,528,17754,2881,11268,20927,Employed,Married,Rent,76,1,Home,37,0.17,1,0.02,107779,-81064,No,185,1
9667713,53,Male,East,25721,598,26413,3626,39845,20851,Employed,Divorced,Own,15,5,Personal,30,0.16,1,0.01,96408,366313,No,921,1
2234284,41,Male,South,80775,625,13621,5341,19142,32572,Retired,Married,Own,74,2,Business,30,0.75,0,0.16,86727,78077,No,-33,0
3841790,61,Female,East,83008,535,33074,4171,39744,44956,Retired,Divorced,Own,46,2,Home,33,0.64,9,0.04,75469,332224,No,1183,0
7581684,34,Female,East,58805,517,29850,3162,16206,76078,Employed,Single,Own,7,1,Personal,38,0.74,4,0.02,160663,126823,Yes,975,0
5065988,19,Female,South,67907,639,-5031,3125,19183,39825,Self-Employed,Divorced,Mortgage,40,1,Home,14,0.85,4,0.25,175807,297700,No,806,0
8277924,30,Other,South,48292,595,20540,5113,41620,79407,Retired,Divorced,Mortgage,17,4,Home,7,0.37,7,0.1,109844,152423,No,371,0
7268494,48,Male,West,25551,483,10392,1979,19489,33645,Employed,Widowed,Own,43,2,Home,20,0.67,2,0.23,105844,127456,No,857,0
8685924,45,Male,West,44756,645,38319,1322,52504,65160,Retired,Married,Rent,21,5,Home,10,0.36,1,0.22,18208,169445,No,742,0
5470113,77,Male,North,53974,724,16492,4425,9842,40428,Employed,Divorced,Own,15,2,Personal,12,0.7,2,0.18,215891,412221,No,1044,1
5733551,44,Male,South,50115,662,20650,2859,14017,53227,Retired,Divorced,Own,70,2,Home,7,0.48,5,0.13,103831,-13127,No,887,0
101477,32,Male,South,99800,657,12683,4659,-161,63538,Self-Employed,Widowed,Own,9,1,Home,38,0.28,9,0.21,93312,109654,Yes,1892,0
3135095,50,Female,West,61521,739,16535,2539,18069,59869,Self-Employed,Single,Rent,32,2,Personal,33,0.35,9,0.22,110338,203155,No,1432,1
8762354,37,Male,South,77517,740,20194,3001,-21846,73525,Employed,Divorced,Mortgage,5,2,Home,31,0.53,4,0.17,93408,129056,No,1106,0
8966637,59,Female,South,30595,577,25998,5790,10631,82991,Unemployed,Single,Own,80,4,Car,35,0.4,3,0.24,58671,212842,No,917,0
7506563,29,Male,North,99710,681,17509,2610,30076,63795,Unemployed,Single,Rent,82,2,Business,31,0.81,7,0.12,118947,293870,No,181,0
3969310,40,Male,North,6360,482,18111,3584,43650,32968,Employed,Married,Rent,65,2,Car,36,0.32,7,0.09,182389,230978,No,925,0
982415,89,Female,South,70329,677,-2780,3272,3287,39455,Self-Employed,Divorced,Own,3,1,Car,18,0.4,2,0.21,15406,255241,No,1165,0
227525,31,Female,North,58395,726,22522,2270,14527,47580,Unemployed,Single,Own,99,3,Personal,29,0.11,8,0.16,138665,155234,No,1168,0
9769160,42,Male,South,93239,629,20969,3784,-10508,59907,Retired,Single,Mortgage,64,3,Business,3,0.71,7,0.01,68617,143213,No,357,0
5833529,48,Male,East,74633,607,24336,5140,11923,29336,Employed,Widowed,Rent,80,4,Personal,38,0.78,3,0.02,73581,206295,No,767,0
1737080,71,Male,North,-3446,643,38647,2155,13148,47051,Retired,Divorced,Rent,61,1,Car,22,0.34,0,0.3,63518,260745,No,1203,0
4524344,22,Female,East,23253,649,12127,3936,30247,-2080,Unemployed,Single,Own,67,4,Home,4,0.72,8,0.23,54769,259525,No,1903,1
4961460,30,Male,West,52154,528,39601,1390,29353,21468,Unemployed,Divorced,Rent,27,4,Car,12,0.74,2,0.14,75243,260518,No,739,1
5474073,45,Male,South,48422,710,21724,4177,20851,18507,Employed,Married,Own,57,4,Business,13,0.83,8,0.09,33333,167363,No,678,0
8720221,60,Male,South,61016,619,20241,5126,4974,50043,Employed,Widowed,Rent,62,3,Car,3,0.37,8,0.14,73638,297098,No,350,0
7582715,64,Female,South,54404,690,24443,3051,7565,22699,Self-Employed,Divorced,Rent,64,5,Car,24,0.29,4,0.2,86728,-20755,Yes,555,0
9424890,88,Female,South,58360,682,24124,2346,15402,68090,Unemployed,Widowed,Own,70,4,Car,25,0.16,1,0.25,125356,183605,No,69,1
3034346,55,Male,East,58662,706,14835,5488,7718,50512,Unemployed,Married,Rent,27,3,Home,34,0.84,2,0.16,89802,79611,No,1387,0
2533851,84,Male,East,-10866,762,7794,2740,21008,76702,Unemployed,Divorced,Rent,16,4,Car,6,0.48,0,0.03,97781,241680,Yes,1146,0
8322551,79,Male,East,19389,613,7570,3158,6305,40748,Retired,Single,Mortgage,10,3,Business,9,0.17,0,0.01,95506,207895,No,171,0
1614712,56,Female,West,16536,569,22181,2195,-914,61015,Employed,Divorced,Rent,25,1,Business,21,0.78,6,0.21,123685,124630,No,1809,0
8103202,54,Female,West,61878,638,40482,3922,20382,47896,Unemployed,Widowed,Own,73,4,Home,15,0.8,2,0.29,24545,74067,No,541,0
1156844,25,Male,West,21403,771,23400,2245,29000,44909,Employed,Single,Mortgage,9,3,Education,17,0.24,2,0.29,129320,183894,Yes,-22,0
4364706,69,Female,South,22027,717,29301,669,7917,34920,Unemployed,Single,Rent,47,3,Personal,36,0.2,5,0.28,70830,236752,No,227,1
7262085,50,Female,West,24518,702,17026,1229,-113,65560,Self-Employed,Divorced,Rent,69,5,Personal,8,0.1,0,0.14,108968,373509,No,1708,0
7136721,59,Female,West,50612,603,7150,1806,7150,70248,Unemployed,Divorced,Rent,61,5,Car,24,0.81,5,0.11,82072,276270,No,1227,0
8067262,44,Other,East,32239,601,11415,3144,10792,1408,Employed,Single,Rent,61,5,Business,19,0.32,7,0.02,198528,-52271,No,1625,0
5118661,25,Male,East,84462,770,19971,4379,31811,51460,Retired,Divorced,Own,23,3,Business,9,0.81,5,0.07,135930,236690,No,1565,0
8140002,40,Male,North,36704,645,32042,3345,24657,98170,Employed,Married,Rent,88,2,Business,15,0.15,8,0.11,16958,93334,No,1511,0
3532481,81,Female,North,45346,580,9001,2770,20715,63554,Retired,Divorced,Own,57,2,Home,34,0.81,6,0.02,96426,331989,No,739,1
9093328,37,Male,East,75531,657,20519,3164,26649,50086,Self-Employed,Single,Rent,84,4,Education,34,0.83,1,0.03,58322,123704,No,1814,0
5706885,33,Female,North,61758,740,20126,4106,8389,11328,Retired,Single,Rent,63,2,Car,19,0.3,5,0.2,78119,224806,Yes,883,1
8788758,34,Female,West,99140,585,28781,2494,13953,44184,Employed,Widowed,Rent,60,4,Car,38,0.9,4,0.3,71450,204040,No,1073,0
5043899,36,Male,East,47417,507,13397,3801,8283,48384,Unemployed,Married,Rent,56,2,Home,8,0.32,9,0.04,118524,147896,No,630,0
6819799,25,Female,West,64486,566,9789,2914,16727,53591,Employed,Divorced,Own,48,3,Personal,38,0.23,9,0.02,15342,353420,No,725,0
3157225,50,Female,North,64495,694,29894,4469,4204,75523,Retired,Married,Mortgage,14,5,Personal,22,0.87,8,0.07,69271,122985,Yes,681,0
4836462,55,Female,West,26136,589,27653,3701,19413,64783,Self-Employed,Married,Own,71,4,Personal,37,0.57,9,0.25,128188,291662,No,1838,0
2349983,70,Female,North,81588,595,31688,1839,23561,48407,Retired,Widowed,Rent,41,4,Education,29,0.22,4,0.23,128758,218056,No,551,0
3720063,48,Female,South,63048,765,34014,2830,24488,55441,Self-Employed,Divorced,Rent,62,4,Business,29,0.82,1,0.14,161973,256775,Yes,768,0
3659611,61,Female,North,79575,653,18408,3024,11397,40512,Retired,Widowed,Own,92,2,Car,9,0.7,6,0.24,91476,183992,Yes,72,0
6783674,77,Male,West,67593,749,27656,2690,838,51646,Self-Employed,Widowed,Rent,53,2,Business,15,0.51,1,0.19,118453,293914,No,1750,0
6377091,34,Male,South,42122,637,15041,1050,8300,40136,Unemployed,Single,Own,36,3,Business,16,0.61,1,0.18,144227,162309,Yes,1270,0
3997177,56,Female,North,40028,501,36641,4130,35457,35727,Self-Employed,Divorced,Mortgage,4,1,Business,2,0.36,4,0.02,103901,85180,No,901,0
8060652,59,Female,North,77334,725,15480,3638,12825,27643,Unemployed,Single,Own,70,1,Home,7,0.74,1,0.07,65594,230232,No,920,0
9736930,65,Male,North,48579,706,30389,4059,-1602,37002,Employed,Divorced,Own,96,1,Personal,28,0.67,3,0.1,113878,308152,No,728,0
1862473,29,Female,North,32698,621,22652,2523,32319,75442,Employed,Married,Own,83,2,Personal,12,0.59,3,0.02,91253,283325,No,1148,1
2577791,35,Male,North,24304,449,28381,4298,7595,30532,Retired,Widowed,Mortgage,36,4,Education,8,0.52,5,0.15,152423,262232,Yes,918,0
304249,23,Female,North,72446,467,24997,3366,7450,62387,Retired,Divorced,Rent,24,3,Business,25,0.53,2,0.26,90634,321338,No,170,0
5341785,60,Female,East,49350,635,2557,6122,19853,54434,Employed,Widowed,Own,50,5,Personal,15,0.62,4,0.28,76281,82758,No,887,0
6119929,52,Female,South,83688,658,11072,299,15867,66631,Self-Employed,Widowed,Own,89,1,Personal,36,0.22,2,0.11,93461,2377,No,1297,0
8093892,71,Female,West,86567,658,24657,2951,-14604,59291,Employed,Widowed,Own,32,4,Business,34,0.1,7,0.13,80718,116629,No,769,0
5920657,79,Female,East,39794,659,27912,2171,21000,17253,Self-Employed,Divorced,Own,41,1,Education,37,0.75,4,0.04,79942,192883,No,1184,0
784710,86,Female,West,32959,584,31986,4062,3300,56795,Retired,Single,Own,22,3,Home,29,0.82,5,0.09,155624,27862,No,1008,0
6798148,33,Female,East,71763,595,20213,1860,48014,44940,Unemployed,Single,Own,73,3,Home,17,0.12,3,0.12,27559,213238,No,595,0
9989618,25,Other,East,83995,711,25454,3575,-6356,39067,Unemployed,Married,Rent,28,4,Car,30,0.51,6,0.28,195716,307229,No,1493,1
7602354,48,Female,South,37404,561,28012,2879,393,50920,Unemployed,Divorced,Own,95,2,Car,31,0.23,3,0.23,134948,271316,Yes,892,0
1805763,27,Male,West,87542,567,12900,3967,19475,23062,Employed,Single,Rent,16,2,Education,33,0.32,1,0.08,88023,205160,Yes,925,0
8921817,73,Other,West,64098,837,24931,2581,28060,58083,Employed,Single,Own,17,3,Home,37,0.42,0,0.23,151783,-20318,No,906,0
7344980,87,Female,North,27121,491,10724,2519,19822,14498,Employed,Married,Mortgage,57,3,Home,14,0.22,2,0.17,67486,417548,No,1978,1
9907906,37,Male,East,61585,745,12620,5205,-8154,64904,Self-Employed,Single,Rent,74,4,Education,10,0.51,5,0.23,16142,240158,No,1884,1
6312483,22,Female,West,31122,693,6190,4738,31264,47936,Employed,Widowed,Mortgage,31,3,Education,22,0.88,4,0.12,103998,373351,No,1394,0
1872783,40,Female,North,69853,648,9852,4048,17182,73034,Self-Employed,Married,Mortgage,37,2,Personal,20,0.14,8,0.01,209861,213580,No,789,0
1902462,26,Male,North,49926,693,16237,2477,11139,38001,Self-Employed,Single,Rent,41,3,Education,4,0.67,1,0.09,216300,6245,No,1137,0
8544879,75,Female,North,50466,849,32527,5048,41812,70298,Unemployed,Married,Mortgage,1,3,Education,7,0.22,5,0.06,162042,124998,Yes,515,0
6774703,76,Female,South,72962,679,34290,2783,2874,56896,Unemployed,Divorced,Own,61,2,Personal,21,0.39,6,0.02,85578,95346,No,744,0
1275134,71,Female,West,-12973,636,28463,3838,21194,66133,Self-Employed,Divorced,Rent,83,3,Education,0,0.44,3,0.28,100110,170325,No,201,0
8984173,63,Male,North,86676,591,34165,3423,11738,105363,Self-Employed,Married,Mortgage,56,1,Personal,27,0.41,9,0.1,50254,-18970,No,658,1
3740231,39,Male,East,47660,498,25779,3980,31133,58852,Employed,Divorced,Rent,9,2,Car,12,0.23,5,0.08,129162,269441,Yes,950,0
1530875,81,Female,West,40570,630,27984,3890,41137,66857,Unemployed,Widowed,Own,27,1,Education,0,0.55,4,0.06,64901,203481,Yes,489,0
5667374,25,Female,East,64313,697,-1291,3805,29424,79618,Unemployed,Divorced,Own,77,4,Education,30,0.45,6,0.21,10770,99877,No,1193,1
5325289,37,Male,South,63545,669,31350,3309,40117,46844,Self-Employed,Widowed,Own,58,4,Business,16,0.43,8,0.19,184317,264761,Yes,1518,0
461771,47,Male,West,82132,581,18628,4982,26111,58646,Employed,Divorced,Own,22,4,Personal,0,0.83,2,0.24,110809,310572,No,1249,0
8029006,56,Male,West,18975,730,9707,683,12752,60077,Retired,Single,Own,30,5,Business,33,0.87,5,0.09,146449,188586,No,763,0
5550898,54,Male,East,40516,589,14789,1853,1367,20289,Retired,Single,Mortgage,48,3,Car,5,0.78,9,0.18,95353,170714,No,91,0
3004889,67,Male,South,77217,625,15088,1846,33832,37449,Employed,Divorced,Mortgage,70,4,Education,29,0.57,5,0.14,132023,220294,Yes,-188,0
8132357,51,Male,West,76735,538,13659,1878,14367,44802,Self-Employed,Divorced,Own,38,4,Education,14,0.5,8,0.03,-4768,98828,No,506,0
563099,50,Female,North,39590,565,4728,1110,-12034,29810,Employed,Single,Own,51,3,Personal,15,0.79,0,0.3,97257,292532,No,916,0
5794735,48,Female,South,79987,721,24907,1961,32890,64299,Self-Employed,Married,Own,36,3,Home,11,0.38,5,0.16,64256,251561,Yes,316,0
286179,71,Female,East,64448,752,13749,4038,26504,30188,Retired,Single,Own,39,1,Car,1,0.47,9,0.27,123604,173586,No,1520,1
8680030,61,Female,South,48601,609,17867,1675,50916,38424,Retired,Married,Mortgage,67,3,Personal,35,0.72,2,0.15,144442,205536,No,1539,0
5167715,51,Male,East,44504,643,17468,4626,21732,61177,Unemployed,Divorced,Rent,32,5,Business,37,0.87,4,0.19,171034,143092,No,1335,0
5047052,88,Female,North,77060,551,12122,699,-3789,18322,Unemployed,Single,Rent,33,3,Personal,7,0.72,1,0.14,106277,217611,No,1296,0
5331896,70,Male,South,88588,638,16310,4325,23970,56699,Retired,Divorced,Own,6,2,Business,39,0.17,7,0.11,73443,181585,No,768,1
992702,40,Female,South,54863,638,14431,3463,6127,72220,Retired,Divorced,Rent,70,3,Home,15,0.25,1,0.29,94332,132843,No,1211,0
7998275,63,Female,East,55416,591,6533,3621,25804,66435,Unemployed,Single,Rent,85,5,Personal,21,0.8,8,0.29,194689,286120,No,863,1
9454130,73,Female,South,-15515,700,22090,4233,24633,45121,Unemployed,Married,Own,79,3,Business,30,0.24,5,0.29,101561,257472,No,943,1
6778602,24,Male,West,49788,428,11356,133,32970,56305,Employed,Married,Mortgage,51,1,Car,8,0.57,2,0.04,104249,127587,No,1690,0
2225987,78,Male,North,78041,606,32057,3093,18855,35093,Unemployed,Widowed,Own,95,3,Home,24,0.74,0,0.16,84771,-62732,No,1588,0
2185091,20,Female,North,46158,672,19283,2271,26320,8973,Self-Employed,Married,Mortgage,99,4,Business,36,0.19,4,0.23,151136,136320,No,1295,0
741526,55,Female,North,78915,726,14694,1922,49033,50970,Self-Employed,Single,Own,39,3,Personal,26,0.83,5,0.07,80806,130314,Yes,1399,0
8817780,51,Male,West,51724,758,25101,4175,3466,41888,Employed,Single,Rent,75,2,Education,34,0.47,9,0.29,218435,386964,No,630,0
3325254,61,Female,East,47222,727,31287,-371,24207,68057,Employed,Married,Own,8,3,Education,4,0.89,3,0.04,67546,251208,No,1277,1
9502846,47,Female,North,42575,536,15393,1591,30486,17002,Employed,Single,Own,68,1,Car,10,0.53,9,0.17,59730,260557,No,700,0
2453153,34,Male,North,47319,689,15712,2465,29350,37030,Employed,Married,Own,73,5,Education,36,0.57,5,0.15,23728,298083,No,735,0
1714753,76,Male,East,57836,649,29747,6356,19524,17702,Employed,Divorced,Mortgage,50,4,Car,15,0.68,8,0.13,44693,399434,No,1810,0
9407695,27,Male,West,53128,717,9148,3915,21422,35838,Self-Employed,Single,Mortgage,13,3,Education,28,0.25,0,0.2,113920,271479,No,1301,0
8842293,35,Female,South,66476,682,31095,3468,9540,41603,Self-Employed,Married,Rent,61,1,Education,20,0.53,1,0.22,103754,243525,No,1535,1
6942075,62,Male,West,70174,657,32542,4741,23284,12141,Retired,Single,Rent,65,4,Home,27,0.76,9,0.17,39925,295534,No,910,0
8215072,76,Female,East,70061,604,21252,3860,-18481,37576,Self-Employed,Married,Own,23,3,Personal,11,0.34,0,0.26,100124,245035,No,578,0
7397107,79,Female,East,86522,543,35408,3102,16301,47039,Unemployed,Divorced,Own,72,2,Car,23,0.64,3,0.13,64911,238764,No,1229,0
2965239,76,Female,North,35235,631,14728,1927,44460,52662,Self-Employed,Widowed,Rent,63,3,Personal,28,0.76,3,0.21,98316,179278,No,1374,0
7394533,66,Female,South,36984,648,5167,3100,31027,29480,Self-Employed,Divorced,Own,84,1,Car,24,0.52,3,0.25,108659,472456,No,1591,0
7580778,80,Female,East,67740,657,21297,2212,12860,20046,Employed,Married,Rent,38,3,Education,36,0.29,1,0.08,81719,352468,No,717,0
2875765,49,Male,West,64791,720,16291,3711,26613,53055,Self-Employed,Widowed,Rent,84,3,Business,3,0.72,6,0.29,121413,109653,No,883,1
8342889,27,Female,West,87549,543,33732,812,43486,24182,Unemployed,Single,Own,8,3,Car,0,0.85,6,0.17,99625,314906,No,589,0
9275605,28,Female,South,66523,805,24820,3506,-9288,53792,Self-Employed,Single,Rent,85,3,Business,27,0.7,0,0.24,-19090,181647,No,647,0
6858309,87,Female,East,51751,567,15731,-1166,-12230,38828,Retired,Single,Own,58,3,Business,12,0.64,0,0.24,137718,-15924,No,868,0
3367934,79,Female,South,58258,619,8443,3251,28865,20756,Employed,Widowed,Own,6,5,Education,33,0.42,1,0.11,65198,95905,No,1357,0
7398780,64,Female,North,26825,699,14868,3291,27003,47097,Retired,Married,Rent,2,2,Business,39,0.51,6,0.18,47643,177248,No,1159,0
3351441,51,Female,South,71572,785,5025,5767,2256,34031,Unemployed,Divorced,Mortgage,57,5,Home,4,0.65,4,0.05,127208,148868,No,1797,0
4842776,34,Male,West,47590,629,14575,2005,22373,73121,Retired,Widowed,Own,42,3,Car,38,0.8,8,0.06,124901,161359,No,1858,0
7668256,71,Male,East,60114,729,46748,2086,25997,49185,Unemployed,Single,Rent,24,5,Business,23,0.54,2,0.06,155693,236307,Yes,752,0
8911296,57,Female,West,66566,616,21021,3755,22858,72549,Retired,Married,Rent,29,5,Business,4,0.59,4,0.3,124773,325895,No,1769,0
9427330,36,Female,West,45374,663,40550,4253,6909,27367,Retired,Single,Own,75,3,Education,8,0.88,3,0.17,124026,248604,No,659,0
1452698,84,Female,North,134242,686,27394,1856,33802,79889,Employed,Single,Mortgage,64,3,Home,28,0.48,1,0.12,140618,144936,No,1354,0
9505641,70,Female,West,51919,589,9154,3050,18753,37480,Employed,Married,Mortgage,93,4,Home,27,0.65,1,0.2,110266,-34647,No,314,0
9733991,81,Female,East,103578,573,20760,3926,13600,58957,Unemployed,Widowed,Mortgage,49,3,Car,4,0.88,0,0.12,73663,116455,No,749,0
8239986,64,Male,East,79252,676,22540,3716,6499,35688,Retired,Married,Rent,35,5,Home,11,0.58,1,0.25,172496,207114,No,141,0
9340534,23,Female,South,-103,519,-95,1703,15470,70279,Employed,Married,Own,27,3,Business,18,0.84,9,0.05,23745,87674,No,2045,0
8489429,33,Female,South,75703,686,11630,3862,23133,34362,Retired,Married,Mortgage,99,5,Personal,36,0.2,4,0.15,33116,141566,No,1210,0
1792207,89,Male,West,31347,567,22812,2934,28886,34873,Self-Employed,Married,Rent,86,3,Personal,31,0.38,2,0.28,46251,163798,No,1165,0
6910548,35,Female,East,48902,545,25791,1081,31475,67936,Unemployed,Widowed,Mortgage,64,4,Car,25,0.21,8,0.06,83671,209634,Yes,1328,0
3607823,69,Male,South,49036,796,29826,2614,44680,62986,Retired,Single,Mortgage,95,5,Education,8,0.11,1,0.11,168499,233569,Yes,652,0
1589818,65,Female,West,24250,632,34453,2925,9232,75018,Self-Employed,Widowed,Own,98,3,Education,14,0.6,6,0.02,125897,275180,Yes,491,0
3938975,60,Male,West,78842,571,14915,3817,43172,40411,Self-Employed,Divorced,Own,29,1,Education,3,0.68,2,0.05,186455,238763,No,938,0
216200,56,Male,North,57545,509,14755,1661,12813,61527,Self-Employed,Single,Mortgage,95,1,Business,32,0.78,3,0.07,76823,150753,No,1062,0
2992810,66,Female,West,83226,633,11808,1955,3555,57576,Unemployed,Married,Own,34,2,Home,14,0.12,3,0.01,24313,225652,No,1041,1
9251055,29,Female,South,60933,584,30490,3450,29962,43142,Unemployed,Divorced,Rent,7,5,Personal,21,0.78,2,0.22,167873,89093,Yes,400,1
9707589,27,Female,North,74036,677,15369,4291,-12043,64237,Unemployed,Widowed,Mortgage,63,3,Education,11,0.9,8,0.07,146373,353110,Yes,1118,0
8337932,88,Male,East,81102,744,7946,2022,21806,61032,Employed,Widowed,Own,28,2,Business,24,0.13,3,0.13,104966,327826,No,941,0
5532505,72,Female,East,80154,671,1845,2761,-7702,58118,Employed,Married,Own,51,2,Education,18,0.38,7,0.29,33694,291530,No,630,0
6424723,18,Male,North,73021,698,6838,4543,-1422,34116,Unemployed,Single,Mortgage,68,1,Home,18,0.14,4,0.12,163917,279888,No,1268,0
1844061,66,Male,South,122060,748,24717,1550,-1818,33517,Retired,Single,Rent,94,1,Home,8,0.16,1,0.07,87116,176290,Yes,96,0
929620,53,Female,West,55687,717,12786,3807,17364,72751,Self-Employed,Single,Mortgage,62,2,Business,30,0.56,0,0.08,41092,42574,No,980,0
2815019,38,Female,North,59242,669,17310,2199,35662,89347,Employed,Widowed,Rent,67,4,Home,12,0.9,8,0.19,89469,297244,Yes,439,0
4756576,54,Male,West,-7077,706,8087,5073,24477,59126,Employed,Married,Rent,88,3,Personal,25,0.26,7,0.12,136848,211893,Yes,1154,0
7173376,41,Male,West,80277,571,18360,3913,10897,29123,Self-Employed,Married,Own,99,4,Education,10,0.73,6,0.29,67109,105486,No,681,0
2091294,72,Other,North,62796,758,21817,3068,23388,4293,Retired,Widowed,Mortgage,78,2,Personal,14,0.34,5,0.06,130389,128332,No,547,0
6205742,42,Male,South,87299,450,13835,4017,9414,39607,Self-Employed,Widowed,Own,98,2,Education,21,0.17,0,0.11,169536,176681,No,-135,0
5357759,24,Female,East,88343,553,12744,1018,9776,39329,Employed,Single,Mortgage,46,5,Home,33,0.68,6,0.16,218933,152916,No,1836,0
6307915,88,Male,South,42262,702,25353,708,38868,16105,Retired,Married,Own,36,2,Car,36,0.32,6,0.13,120436,174369,No,664,0
9463434,88,Female,North,84579,523,9454,3374,13707,79276,Employed,Single,Rent,6,3,Business,39,0.69,5,0.03,130325,104501,Yes,1459,0
4532065,41,Male,East,105084,698,1512,3918,6165,66142,Employed,Single,Rent,83,5,Car,17,0.25,3,0.17,132058,77941,No,1093,0
2897686,28,Male,East,23230,766,11611,1667,-7746,75814,Self-Employed,Divorced,Own,80,5,Education,19,0.53,7,0.19,147165,129702,Yes,442,0
9462191,29,Female,South,60511,590,11782,1680,10153,30392,Self-Employed,Widowed,Mortgage,29,1,Personal,32,0.2,2,0.28,90921,361671,Yes,1605,0
1904071,52,Female,East,72375,676,17415,4588,26418,46636,Employed,Divorced,Mortgage,66,3,Business,37,0.31,5,0.09,71541,52103,No,836,0
5422163,80,Male,South,18736,630,35424,1400,24339,86413,Retired,Widowed,Own,65,3,Education,30,0.46,7,0.11,136302,295584,No,1133,1
9827831,85,Male,East,61008,533,10723,3886,19904,72000,Employed,Single,Mortgage,55,4,Education,39,0.21,1,0.12,85455,32235,No,946,0
6355154,74,Male,East,48495,664,15704,953,17380,49688,Retired,Widowed,Own,65,3,Education,14,0.24,4,0.05,14049,94788,Yes,304,0
